"题目","朝代","作者","内容","来源","词牌"
"love_beats","","洛天依","划过耳畔的特别气息⏎我的目光已锁定了你⏎可是你却始终没注意⏎有个人就站在那里⏎每当看到你传的简讯⏎我都回复的小心翼翼⏎听你诉说那些小脾气⏎我都慢慢帮你梳理⏎可我们总有时候会闹小矛盾⏎所以最后我不得不无奈承认⏎你说的每一句话都默认保存⏎以防哪天你说我心里有他人⏎虽然我不能随时随地的现身⏎但是可以在耳边模仿的逼真⏎如果你因为我的疏忽而变冷⏎那我就会急忙跑来请求严惩⏎完全不明白你的魔力⏎彻底沦陷到你的心里⏎可是你却装作很无情⏎不知有人为你伤心⏎每当看不见你的身影⏎我都失落到目光迷离⏎听你侃侃而谈的语气⏎我全部都印在心底⏎每天都会有不同的大小闹剧⏎请你好好地接受不要去在意⏎我就是这样的人你必须宠溺⏎那我就会给你一点惊喜福利⏎虽然我们都是住在异处隔壁⏎可是也能把感情用手机传递⏎可能我莫名生气就不想理你⏎但你也会费尽心思逗我开心⏎我可以保证对你真诚不三心二意⏎也希望你能给我一点空隙⏎我知道你会嫌烦嫌我不懂你⏎可是你必须懂得我一片真心⏎我可以保证对你宽容不含糊其辞⏎也希望你能给我一点温馨⏎我知道你会嫌累嫌我很烦心⏎可是你必须明白我真的爱你","语料库",""
"机械之心","","洛天依","夜弥散欢悦的气氛⏎融化每一个人⏎掩盖着不断磨损的心声⏎灯窥探黑夜的纷纶⏎妒忌那片星辰⏎将悲伤催生⏎铜铁铸成的身躯⏎耗尽浑浊的动力⏎将笑容和平静都卸去⏎无力抵御无法抚平⏎心口的跳动与颤悸⏎缓慢轴转的星斗⏎能让彷徨无法困禁⏎流动冲撞的耳语⏎灌满空洞的躯体⏎从未知晓的痛觉⏎空虚幻交织着浑沌⏎光芒无法延伸⏎围绕着不变的静谧沉闷⏎谁呼唤沉眠的灵魂⏎用冰冷的体温⏎填补着裂痕⏎无人察觉的呢语⏎将纷扰拆解离析⏎让绝望和寥寂都流尽⏎无声无息刺破障壁⏎萦绕在星空的悲鸣⏎去传递不愿唤起⏎也无法改变的记忆⏎孤单寂寞的角落⏎蓝色的光芒四溢⏎冻结已久的躯体⏎逐渐苏醒⏎忽明忽灭的冷光悄悄渗透闭紧的眼底⏎无数颗齿轮带动的心都寄放在一起⏎流动温柔的耳语灌入冰冷的躯体⏎“就将我们的面孔一一铭记”⏎（the）soul is a-waken-ing⏎（the）heart is beat-ing","语料库",""
"说唱脸谱","","洛天依","喂 喂 老师 给点回声 喂 喂 好了 开始吧⏎那一天爷爷领我去把京戏看⏎看见那舞台上面好多大花脸⏎红白黄绿蓝颜色油的脸⏎一边唱一边喊哇呀呀呀呀好像炸雷⏎唧唧喳喳震响在耳边⏎蓝脸的窦尔礅 盗御马⏎红脸的关公 战长沙⏎黄脸的典韦 白脸的曹操⏎黑脸的张飞叫喳喳喳喳喳喳喳喳喳喳⏎说实话京剧脸谱本来确实挺好看⏎可唱的说的全是方言怎么听也不懂⏎慢慢腾腾咿咿呀呀哼上老半天⏎乐队伴奏一听光是锣鼓家伙咙个哩个三大件⏎这怎么能够跟上时代赶上潮流⏎吸引当代小青年⏎紫色的天王托宝塔⏎绿色的魔鬼斗夜叉⏎金色的猴王 银色的妖怪⏎灰色的精灵笑哈哈……⏎我爷爷生气说我纯粹这是瞎捣乱⏎多美的精彩艺术中华瑰宝⏎就连外国人也拍手叫好⏎一个劲的来称赞⏎生旦净末唱念做打手眼身法功夫真是不简单⏎你不懂戏曲 胡说八道⏎气的爷爷胡子直往脸上翻⏎老爷爷你别生气允许我分辨⏎就算是山珍海味老吃也会烦⏎艺术与时代不能离太远⏎要朝新要发展 哇呀呀……⏎让那老的少的男的女的大家都爱看⏎民族遗产一代一代往下传⏎一幅幅鲜明的鸳鸯瓦⏎一群群生动的活菩萨⏎一笔笔勾描一点点夸大⏎一张张脸谱美佳佳……","语料库",""
"忘词也是一种艺术","","庾澄庆","猪 ya 猪 oh 猪 yoyo⏎猪 check it out⏎猪⏎我说⏎猪⏎说什么啊 八戒 有了⏎不知不觉已经过了四个八拍⏎我的脑筋还是一片空白⏎饶舌就饶舌何必那么冲⏎为什么 骂人 要骂那么凶⏎你们都跩了个二五八万⏎打麻将 听牌⏎都听二五八万⏎造反 想作乱⏎就想吃卤肉饭⏎诶卤肉饭好耶⏎小屁孩 太着急⏎转大人 要努力⏎还在吃奶 就想要使坏⏎真的是菜 真的是太机歪⏎毛没长齐就想出来闹⏎饶舌 饶得像是 数来宝⏎太老太老⏎一直说我太老⏎让我告诉你们⏎Old school is the king 老学校懂吧⏎庾澄庆⏎强力录音室⏎彭成意⏎弯的音乐⏎陈建良","语料库",""
"哥儿们","","王力宏","我和你一起到底⏎一起唱两人⏎这样才是哥儿们⏎唱一首哥儿们的歌儿⏎永不忘这一刻儿⏎这一辈子是哥儿们最难得⏎这一首哥儿们的歌儿⏎有哥儿们就够了⏎世界变多少哥儿们都在这儿⏎唱一首反应我们朋友多有默契的歌儿⏎最牛的帅哥们直接啥都不比解释⏎我就是挺你到底也不可能背叛你⏎会争第一同时记得给彼此鼓励哥儿们⏎你碰到海就一起填我一定帮你⏎我碰到山就拼了吧一起移⏎同一个团队等于多加倍的力气⏎希望在心里哥儿们一起创造奇迹⏎也不怕受伤一次比一次坚强⏎盖一个圣堂各自奔不同方向⏎曾经就约定好要成功才像个样⏎飞到何方哥儿们的歌儿记得怎么唱⏎要成为Leaders For十几亿个爱听歌的人以腻了⏎你逼了我让自已的耳朵变更细致押韵更密实⏎尤其是联手写历史我们越来越有气势⏎唱一首哥儿们的歌儿⏎永不忘这一刻儿⏎这一辈子是哥儿们最难得⏎这一首哥儿们的歌儿⏎有哥儿们就够了⏎世界变多少哥儿们都在这儿⏎我们势均力敌但是从不耍心机⏎跟你比跟你学习像不同血液的兄弟哥儿们⏎互相接力你跑的越快对我越有利哥儿们最有默契⏎哥儿们来自四面八方时常好久不见⏎习惯了孤军奋战距离很遥远⏎友情从来不变但一个电话说Yo⏎高兴的问候就能给彼此加油⏎每一次见面可能Yo⏎隔一个礼拜或一个月还是一年都没差⏎不管我做了多少改变你就努力去接受⏎即使不能了解都会给我很多鼓励所以哥儿们⏎换我们唱国语歌还是要承认⏎听得懂饶舌的美丽只有部分的人⏎但每个人都能了解我们⏎想表达的精神那就是珍惜哥儿们到永远⏎唱一首哥儿们的歌儿⏎永不忘这一刻儿⏎这一辈子是哥儿们最难得⏎这一首哥儿们的歌儿⏎有哥儿们就够了⏎世界变多少哥儿们都在这儿","语料库",""
"女朋友(live)_-_live","","王力宏","我们这么熟　交往这么久⏎这时候　普通朋友都不够⏎有没有发抖　我看你点头⏎你穿这么露　我摸你背后⏎我帮你针灸　我让你放松⏎这样不会生锈　你跟我最疯⏎希望你能懂　保证不同　只怕失控⏎其它是梦　嘻哈曲风　会让你疯⏎Shorty 想要你当我的女朋友⏎（Shorty 想要你当我的女…）⏎若你想好　别让我继续等侯⏎（若你想好　别让我继续…）⏎我希望把你黄灯变绿灯　Yo⏎（我希望让你黄灯变绿…）⏎Shorty 想要你当我的女朋友⏎（Shorty 想要你当我的女朋友）⏎对你来说这样会不会太直接⏎如果你不舒服　我就该说「歹势」⏎我只希望你能够做我的girl friend⏎如果你不介意-大声叫 Oh Yeah…⏎Now别浪费这机会⏎小姐想给你体会冒险⏎想陪你劈腿　抱歉　我说话没礼貌⏎但我多想对你好　被你抱　给你咬⏎一个水蜜桃　他会医疗⏎你的嘴角 让他往上翘　几十秒⏎被我吓到　抓不到　她的韵脚⏎小姐小姐 show you how⏎怎么叫你　舌头绕⏎Shorty 想要你当我的女朋友⏎（Shorty 想要你当我的女….）⏎若你想好　别让我继续等候⏎（若你想好　别让我继续…）⏎我希望把你黄灯变绿灯　Yo⏎（我希望让你黄灯变绿…）⏎Shorty 想要你当我的女朋友⏎（Shorty 想要你当我的女…）⏎做我的女朋友","语料库",""
"除非没了地球","","新街口","""再次穿上帽衫 戴好项链 一个久违的战士被重新呼唤⏎相比女人原来我更想念硝烟 体内的基因注定让我好战⏎这些天 就算在ML 脑海也 想着作战⏎如果我是愚公我会烧了那座山再把地盘归还让他们明白我们是同伴⏎但我看到 我的后面 没人能追赶 好多人嘶喊 MC Han MC Han⏎我就像回到从前 找到了起点，就算你不承认⏎你我都在追求 但是明显我是领袖⏎我的头脑是安卓 而你是塞班 哥们你就到这了再也不能扩展⏎虽然你的音乐到处问候别人爹娘 但你最多也就左手OK右手扶墙⏎我超越你 超越你几光年的思想 站在巅峰看着你在地下的慌张⏎我甚至对于这个没有对手的市场 有了绝望，⏎但是说唱，像是我的情人 我听到她在对我唱⏎那只麦克风它 不会生锈 脱掉西装再次回到街头 重返舞台⏎我不会走   因为我的名字叫做新街口⏎我舍不得那些崇拜着我的妞只要上帝不强行拆迁我不走⏎我坚持到什么时候（山崩地裂之前） 我统治到什么时候除非没了地球⏎可能穿着air force的白板鞋 可能戴着new era的帽子逛大街⏎他穿成这样为了mix北京一夜  别以为 这哥们真的会做音乐⏎当结尾两个字的双押  千篇一律⏎都那么热爱押韵 我听不去 MC-abcde一夜之间遍地 拍着马屁跟着别人做小弟⏎我看到 好多人好多年 没有进步没有挣钱 把音乐⏎想用来赚钱 想用来行骗 想用来把女孩哄上他的床沿⏎我不是说MC han 我们都属于表面坏但是内心正面⏎你们并不了解这个圈 每个人都很表面 表现的傲慢一年赛过一年永远不可能大团结⏎不可能走一条路 穿一双鞋 不是来自北京偏要装北京爷 来自北京的却又不团结⏎iphone有山寨北京人也有山寨 hip-hop音乐和MC到处山寨⏎所以我们不能走 留在这里做王  不能就此离开 重返这个舞台""","语料库",""
"北京说唱三国杀","","新街口","我点燃一颗烟 放到嘴边⏎回想从前 做说唱这五年⏎脑海中浮现 当年的画面⏎封面的人们都已解散⏎我看过 当年的假繁荣⏎没有留下传统 只有留下战争⏎说唱往下沉 有个南城的人⏎扛不住所以后来去摇滚⏎因为都要生存所以顾不了执着的精神⏎不是谁都能担得起内份责任⏎我记得当年听了好多吓唬人的歌⏎当初以为进这个圈子要买中国平安⏎当年龙虎斗我输给了背词好学生""天天""⏎内哥们儿现在的音乐居然还像学前班⏎他这辈子最光荣的一件事⏎可能就是赢过少年时期的MC Han⏎中国说唱不成功因为傻x太多⏎月末从不路过东四十条听说内边都是""大哥""⏎新街口组合 南征北战⏎还有这个圈子北京分三国⏎我杀出一片天不在乎要花多少时间⏎管他江山破碎 烽火连篇⏎杀吧杀吧 争霸天下⏎让紫禁城见证这历史的风沙⏎我头顶着天 我脚踏着地⏎我代表和出生在这里 BJC⏎我不在乎你们内些带刺儿的讽刺⏎硬核和硬派就是我表达的方式⏎有太多的人垂涎着这座城市⏎根本不去审视自己的历史⏎我流血流汗不为了把这一切独占⏎只是为了给它应有的地位和尊严⏎我和我的兄弟们南征北战⏎代表各自的城市 当然也包括MC HAN⏎有太多的人想把我们的船掀翻⏎因为他们自己根本没办法靠岸⏎常在河边走 哪儿能不湿鞋⏎爷们儿应该走正道儿 可你们偏要走斜⏎罢了 罢了 怂炮儿只会嚼舌头⏎我们征战南北 拜相封侯⏎中国说唱不成功因为傻x太多⏎月末从不路过东四十条听说内边都是""大哥""⏎新街口组合 南征北战⏎还有这个圈子北京分三国⏎我杀出一片天不在乎要花多少时间⏎管他江山破碎 烽火连篇⏎杀吧杀吧 争霸天下⏎让紫禁城见证这历史的风沙⏎有人说MC Han只会做感情歌⏎我觉得内个傻x听完这首歌之后⏎ta可以去死了⏎在你听到我们每一首歌给你力量的时候⏎我知道新街口组合这几年是怎么过来的⏎我们扛过多少次被劝放弃的考验面对多少人的挑战⏎我们没有动摇直到今天⏎不断超越自己不断改变⏎但是改变不了这个圈的笨蛋⏎比如Sbazzo的山寨一代又一代⏎比如内个叫脏爸爸的大BT⏎不男不女 除了双押别的不许⏎谁都看不起却TM没有一点自己的东西⏎这样的傻x 就欠给丫一击⏎MC-Han 给我Ak47⏎听听 我的押韵⏎在我下一张专辑的时候我能看到谁的CD⏎你也做说唱我也做说唱⏎但是我和你 之间没有共同话题⏎不可能出现交集我不收小弟我有我的领地⏎新街口让北京三足鼎立⏎这是事实不是我在故意挑衅我不与你为敌⏎胜于自信的胜利胜在无所畏惧⏎几年以后我是嬴政你最多是刘备⏎让你见我流血让你见到我就流泪⏎你见过我们靠过谁跟过谁⏎现在的天下是我们自己打出来的拼出来地位⏎﹏﹏_﹏ ^-^END^-^ ﹏_﹏﹏","语料库",""
"瓷_你好像神经病","","新街口","每次我做完一首新歌⏎就看到你又开始跑来乱叫⏎嘿瓷 为什么我做的音乐⏎总是被你当做想啃的骨头⏎你认为我不行⏎为什么我可以获得别人的认同⏎好你像比我的歌迷对我更关注⏎为什么你心里怨恨又嫉妒⏎哦 我火了你又没辙⏎你可以拿更好的作品压过我⏎我可以让我的企宣免费为你宣传⏎今天说我的词太假明天说我flow没有变化⏎好像你是专家⏎你好像比我更会做音乐⏎但为什么就是做不出来一首歌⏎瓷 你他妈好像神经病⏎看别人都是傻B就他妈你聪明⏎瓷 你他妈好像神经病⏎你为什么心里那么不平衡⏎瓷 你他妈就是神经病⏎看我的说唱更硬还是你的嘴硬⏎瓷 你丫就是神经病⏎我做的音乐不是他妈给你听⏎这提个提那个好像和谁都认识⏎你比我有面子 在这个圈子⏎嘿 瓷 你是大师⏎你不装他妈也是孙子⏎你说我是另一个谁谁谁⏎你说我像快板像数来宝⏎你认识的真多你懂的真多⏎你开个座谈会我听你说⏎你在吹牛B的时候我在录音棚⏎我在创作的时候你在网上扯淡B⏎就这是差距你继续得意⏎我特意做了这首新歌用来骂你⏎瓷 别感谢我给你抬举⏎我的成功该让你受点刺激⏎我在说谁你他妈自己心里清楚⏎你再怎么臭牛B也他妈只能嫉妒⏎瓷 你他妈好像神经病⏎别看人都是傻B就他妈你聪明⏎瓷 你他妈好像神经病⏎你为什么心里那么不平衡⏎瓷 你他妈就是神经病⏎我看的说唱更硬还是你的嘴硬⏎瓷 你丫就是神经病⏎我做的音乐不是他妈给你听⏎别他妈写不出来歌词做不了MC⏎在就网上装大哥骂这个骂那个⏎越是成天说别人的人其实越懦弱⏎心理自卑所以嘴上跟你说⏎听我过这个听过那个⏎说中文不适合做说唱因为你做不出来吧⏎嘿瓷你真他妈可笑⏎别看你不会说唱却好像要开学校⏎活到你这个份上怎么他妈不害臊⏎认你识多少人也没人觉得你重要⏎很光荣谁的演出你都能够蹭票⏎4月17号我他妈给你赠票⏎说唱不是踢球你他妈别装裁判⏎就是骂你傻B甭跟我讲条件⏎摘了你的帽子扯了你的链子⏎新街口的说唱不会给你面子⏎瓷 你他妈好像神经病⏎瓷 你他妈好像神经病⏎瓷 你他妈就是神经病⏎瓷 你丫就是神经病⏎瓷 你他妈好像神经病⏎瓷 你他妈好像神经病⏎瓷 你他妈好像神经病⏎看别人都是傻B就他妈你聪明⏎瓷 你他妈就是神经病⏎瓷 你他妈就是神经病⏎瓷 你就是神经病⏎做我的音乐不是他妈给你听 傻B","语料库",""
"我是你的乐与怒","","泳儿","我是你的乐与怒⏎为你染头发 可以学学爆炸⏎为你着皮革 可以换换型格⏎为了新浪漫⏎连侬亦会与爱人伙拍⏎令你感动吧⏎从来万次大战⏎未够一张暖毡 会吗⏎来摇摆 原来爱极浩大⏎可高兴到乱扫电结他⏎为爱呼喊⏎在爱中哪个没性格⏎驯服最可怕⏎来摇摆 原来声音一把⏎都迫切过十对大喇叭⏎共你可挽救坏世界⏎狂热到K歌也想嗌⏎饶舌太难夹 给你另类节拍⏎闹市那样窄 给我地下文化⏎为了新浪漫⏎连侬亦会与爱人伙拍⏎令你感动吧⏎从来乐了就笑⏎怒了一起去消 会吗⏎来摇摆 原来爱极浩大⏎可高兴到乱扫电结他⏎为爱呼喊⏎在爱中哪个没性格⏎驯服最可怕⏎来摇摆 原来声音一把⏎都迫切过十对大喇叭⏎为你呼喊⏎共你可挽救坏世界⏎狂热到K歌也想嗌⏎来摇摆 原来爱极浩大⏎可高兴到乱扫电结他⏎为爱呼喊⏎在爱中哪个没性格⏎驯服最可怕⏎来摇摆 原来声音一把⏎都迫切过十对大喇叭⏎为你呼喊⏎共你可挽救坏世界⏎狂热到K歌也想嗌","语料库",""
"无可奉告","","苏永康","﻿⏎狩猎的镁光灯在狞笑⏎路人目光窥探似刀⏎所以我拉着妳奔跑⏎哼着情歌卷爱潜逃⏎爱情呐见不得别人好⏎落单的都被踩了痛脚⏎我们别随着人海飘摇⏎放手奔向心的好望角⏎这城市的节奏太糟糕⏎跳不完一首恋曲里的风骚⏎每当妳转身裙摆摇摇⏎我神魂颠倒谁是谁不重要⏎爱已不可靠我们快跑⏎到哪里都好天涯海角无可奉告⏎闭上眼选沙漠或孤岛⏎下一秒换日线就来到⏎就算这是某种玩笑⏎至少快乐维妙维肖⏎爱情呐长满了酸葡萄⏎寂寞的仰头恨着天高⏎我们就借用彼此拥抱⏎微笑填好情歌的韵脚⏎这城市的节奏太糟糕⏎跳不完一首恋曲里的风骚⏎每当妳转身裙摆摇摇⏎我神魂颠倒谁是谁不重要⏎爱已不可靠我们快跑⏎到哪里都好天涯海角无可奉告⏎这城市的品味太糟糕⏎到处都贴满悬赏爱的公告⏎当浪漫都已逃之夭夭⏎别庸人自扰谁是谁不重要⏎爱已不可靠我们快跑⏎到哪里都好天涯海角无可奉告","语料库",""
"夜曲","","瑞鸣唱片","词 方文山 曲 周杰伦⏎一群嗜血的蚂蚁 被腐肉所吸引⏎我面无表情 看孤独的风景⏎失去你 爱恨开始分明⏎失去你 还有什N事好关心⏎当鸽子不再象征和平⏎我终于被提醒⏎广场上喂食的是秃鹰⏎我用漂亮的押韵⏎形容被掠夺一空的爱情⏎啊 乌云开始遮蔽 夜色不干净⏎公园里 葬礼的回音 在漫天飞行⏎送你的 白色玫瑰⏎在纯黑的环境凋零⏎乌鸦在树枝上诡异的很安静⏎静静听 我黑色的大衣⏎想温暖你 日渐冰冷的回忆⏎走过的 走过的 生命⏎啊 四周弥漫雾气⏎我在空旷的墓地⏎老去后还爱你⏎为你弹奏萧邦的夜曲⏎纪念我死去的爱情⏎跟夜风一样的声音⏎心碎的很好听⏎手在键盘敲很轻⏎我给的思念很小心⏎你埋葬的地方叫幽冥⏎为你弹奏萧邦的夜曲⏎纪念我死去的爱情⏎而我为你隐姓埋名⏎在月光下弹琴⏎对你心跳的感应⏎还是如此温热亲近⏎怀念你那鲜红的唇印⏎那些断翅的蜻蜓 散落在这森林⏎而我的眼睛 没有丝毫同情⏎失去你 泪水混浊不清⏎失去你 我连笑容都有阴影⏎风在长满青苔的屋顶⏎嘲笑我的伤心⏎像一口没有水的枯井⏎我用凄美的字型⏎描绘后悔莫及的那爱情⏎为你弹奏萧邦的夜曲⏎纪念我死去的爱情⏎跟夜风一样的声音⏎心碎的很好听⏎手在键盘敲很轻⏎我给的思念很小心⏎你埋葬的地方叫幽冥⏎为你弹奏萧邦的夜曲⏎纪念我死去的爱情⏎而我为你隐姓埋名 在月光下弹琴⏎对你心跳的感应 还是如此温热亲近⏎怀念你那鲜红的唇印⏎一群嗜血的蚂蚁 被腐肉所吸引⏎我面无表情 看孤独的风景⏎失去你 爱恨开始分明⏎失去你 还有什N事好关心⏎当鸽子不再象征和平⏎我终于被提醒⏎广场上喂食的是秃鹰⏎我用漂亮的押韵⏎形容被掠夺一空的爱情","语料库",""
"忧伤说唱","","阿佳","我为你写了太多太多文字⏎都能串起 唱成一首一首的歌⏎忧伤说唱 你对我的绝情⏎忧伤说唱 你对我的狠心⏎我为你写了太多太多文字⏎都能串起 唱成一首一首的歌⏎忧伤说唱 我对你的深情⏎忧伤说唱 我对你的真心⏎忧伤望着天空的心⏎不愿再去想太多的你⏎只愿默默 爱着你⏎记录 爱你的心情⏎我为你写了太多太多文字⏎都能串起 唱成一首一首的歌⏎忧伤说唱 你对我的绝情⏎忧伤说唱 你对我的狠心⏎我为你写了太多太多文字⏎都能串起 唱成一首一首的歌⏎忧伤说唱 我对你的深情⏎忧伤说唱 我对你的真心⏎忧伤望着天空的心⏎不愿再去想太多的你⏎只愿默默 爱着你⏎记录 爱你的心情","语料库",""
"最熟悉的陌生人_urban_beat","","萧亚轩","还记得吗 窗外那被月光染亮的海洋⏎你还记得吗 是爱让彼此把夜点亮⏎为何后来我们 用沉默取代依赖⏎曾经朗朗星空 渐渐阴霾⏎心碎离开 转身回到最初荒凉里等待⏎为了寂寞 是否找个人填心中空白⏎我们变成了世上 最熟悉的陌生人⏎今后各自曲折 各自悲哀⏎只怪我们爱得那么汹涌 爱得那么深⏎于是梦醒了 搁浅了 沉默了 挥手了 却回不了神⏎如果当初在交会时能忍住了 激动的灵魂⏎也许今夜我不会让自己在思念里 沉沦⏎心碎离开 转身回到最初荒凉里等待⏎为了寂寞 是否找个人填心中空白⏎我们变成了世上 最熟悉的陌生人⏎今后各自曲折 各自悲哀⏎只怪我们爱得那么汹涌 爱得那么深⏎于是梦醒了 搁浅了 沉默了 挥手了 却回不了神⏎如果当初在交会时能忍住了 激动的灵魂⏎也许今夜我不会让自己在思念里 沉沦⏎我们变成了世上最熟悉的陌生人⏎今后各自曲折 各自悲哀⏎只怪我们爱得那么汹涌 爱得那么深⏎于是梦醒了 搁浅了 沉默了 挥手了 却回不了神⏎如果当初在交会时能忍住了 激动的灵魂⏎也许今夜我不会让自己在思念里 沉沦","语料库",""
"闪闪惹人爱_break_beatremix_-_remix","","萧亚轩","不意外 太容易出线就不叫做Mr.Right⏎想表白 拿着麦克风声嘶力竭唱出来⏎我要的爱不要呆 故作神秘还要猜⏎感觉对了 时候到了 放大胆精彩⏎我要的爱别装乖 大声说出来⏎既然苦尽甘来 就应该气派⏎有爱 快用力爱 越闪亮 越爱⏎谁觉得刺眼 是因为崇拜⏎闪着光的男孩 带着我一起拽⏎闪一点 亮一点 HIGH一点⏎闪闪惹人爱 闪闪惹人爱⏎闪闪惹人爱 闪闪惹人爱⏎算不上光害 闪闪惹人爱⏎闪闪惹人爱 闪闪惹人爱⏎谁在街上 温柔为我补妆⏎兄弟聚会 带着我出场⏎会在人前吻我 永远都牵手⏎大声说是我男朋友⏎闪着光的男孩 我想被人崇拜⏎有爱 快用力爱 越闪亮 越爱⏎谁觉得刺眼 是因为崇拜⏎闪着光的男孩 带着我一起拽⏎闪一点 亮一点 HIGH一点⏎闪闪惹人爱 闪闪惹人爱⏎闪闪惹人爱 闪闪惹人爱⏎闪闪惹人爱 闪闪惹人爱⏎闪闪惹人爱 闪闪惹人爱⏎闪闪惹人爱","语料库",""
"李清照","","汪苏泷","烟锁着秦楼⏎细雨把酒黄昏后⏎海棠花是否依旧⏎应是那绿肥红瘦⏎独自泛轻舟⏎雨疏风骤添新愁⏎浓睡不消那残酒⏎有多少事欲说还休⏎锦书已经不在大雁却仍依旧⏎我饮尽杯中昨夜的温柔⏎这才下眉头⏎却又上心头⏎谁念我终日凝眸⏎帘卷着西风⏎谁比黄花瘦⏎风吹梦醒后⏎不见红酥手⏎桌边谁的玉簪头⏎寻寻觅觅中⏎你在哪等候⏎相思惹闲愁⏎日上帘钩懒梳头⏎不是悲秋新来瘦⏎花自漂游水自流⏎跨越千年后⏎平仄间眼泪游走⏎韵脚中我空等候⏎声声慢心事谁知否⏎锦书已经不在大雁却仍依旧⏎我饮尽杯中昨夜的温柔⏎这才下眉头⏎却又上心头⏎谁念我终日凝眸⏎帘卷着西风⏎惊醒旧梦⏎谁比黄花瘦⏎风吹梦醒后⏎不见红酥手⏎桌边谁的玉簪头⏎寻寻觅觅中⏎似梦非梦⏎你在哪等候⏎这才下眉头⏎却又上心头⏎谁念我终日凝眸⏎帘卷着西风⏎惊醒旧梦⏎谁比黄花瘦⏎风吹梦醒后⏎不见红酥手⏎桌边谁的玉簪头⏎寻寻觅觅中⏎似梦非梦⏎你在哪等候","语料库",""
"如果你还不明白","","汪苏泷","最近身边的朋友都叫我饶舌⏎可舌该怎么绕 是否先会说check it out⏎我只好跟这个调 你听了请不要笑⏎没有尝试怎么又个会有人生来就会饶⏎接下来 预想到会有人再乱叫⏎说什么不懂不会就请你出门到街角⏎可是我会微笑 别觉得我骄傲⏎我只是不想把自己定格在那么渺小⏎如果你踮起脚 忘不了 你的过往⏎要怎么去面对 下一位 你再体会⏎这机会没那么对 就不用再去回味⏎就算脑袋最特别的味蕾也还是不对⏎听说你最近说了说了三次别人虚伪⏎我也知道这世界总是不会那么明媚⏎可至少你还没有成为被利用的傀儡⏎就请你坚持自己啊⏎如果你还是不明白⏎我也不会再忍耐⏎现实错乱的年代⏎谁分不清黑白⏎强势的情绪在澎湃⏎还有什么好期待⏎上演剧本的精彩⏎主角成了山寨⏎猜不透 猜不透为什么⏎是不是 生活的太寂寞⏎还是你 不懂不问 假装沉默⏎看我 偷偷的看看我⏎你还有 什么话好说⏎是不是 模仿太洒脱 太诱惑⏎说回来 有些事真的也让我很无奈⏎为什么有些人的想法那么的奇怪⏎是不是silence的名字让你觉得很澎湃⏎所以你违背自己 靠冒充着我而存在⏎偷偷偷的 看着你⏎骰骰骰筛 的结局⏎偷偷偷的 耍端倪⏎便宜了你⏎如果你还是不明白⏎我也不会再忍耐⏎现实错乱的年代⏎谁分不清黑白⏎强势的情绪在澎湃⏎还有什么好期待⏎上演剧本的精彩⏎主角成了山寨⏎谁看破虚构的寂寞⏎凛冽刺眼的轮廓⏎情绪微妙变化着⏎连表情都沉默⏎能不能不要再罗嗦⏎看看虚荣的落魄⏎世间本来就淡薄⏎还有什么好说⏎谁看破虚构的寂寞⏎凛冽刺眼的轮廓⏎情绪微妙变化着⏎连表情都沉默⏎能不能不要再罗嗦⏎看看虚荣的落魄⏎世间本来就淡薄⏎还有什么好说","语料库",""
"插秧对口歌","","朱晓琳","插秧对口唱⏎门前是一座座数不尽的高山⏎山前是一方方数不清的水田⏎嘿哟嘿哟我挑着青翠的秧苗⏎嘿哟嘿哟我紧跟在你的身边⏎走呀走呀⏎走呀走呀⏎我们一起走向明镜般的水田⏎插下去一把把数不清的稻秧⏎插下去一把把数不清的希望⏎我插完一排又一排⏎我插完一行又一行⏎插呀插呀⏎插呀插呀⏎只要我们勤劳就有收获⏎我们齐把丰收的歌儿欢唱歌儿欢唱⏎门前是一座座数不尽的高山⏎山前是一方方数不清的水田⏎嘿哟嘿哟我挑着青翠的秧苗⏎嘿哟嘿哟我紧跟在你的身边⏎走呀走呀⏎走呀走呀⏎我们一起走向明镜般的水田⏎插下去一把把数不清的稻秧⏎插下去一把把数不清的希望⏎我插完一排又一排⏎我插完一行又一行⏎插呀插呀⏎插呀插呀⏎只要我们勤劳就有收获⏎我们齐把丰收的歌儿欢唱歌儿欢唱⏎----End----","语料库",""
"花香鼓舞","","梦之旅","江南三月艳阳天哎哟⏎义师起兵申江畔哎哟⏎奸官土豪誓呀誓除尽 啊誓除尽⏎顺天行道威名传 威名传哎哟⏎哎哟哎哟 伊得儿呀得儿喂哟⏎顺天行道威名传 威名传哎哟⏎双手捧上酒一盏哎哟⏎献给英雄刘丽川哎哟⏎解救贫困为呀为百姓 啊为百姓⏎万民歌舞笑开颜 笑开颜哎哟⏎哎哟哎哟 伊得儿呀得儿喂哟⏎万民歌舞笑开颜 笑开颜哎哟⏎嘿嘿哟 伊得儿呀得儿喂哟⏎伊得儿呀得儿喂哟⏎哎嘿哟嘿哟 伊得儿呀得儿喂哟⏎伊得儿呀得儿喂哟","语料库",""
