"题目","朝代","作者","内容","来源","词牌"
"来了一群小鸭子","","小蓓蕾组合","来了一群小鸭子,嘎嘎嘎嘎叫⏎看见池塘水清清都想往下跳⏎小黄鸭小黑鸭乐得眯眯笑⏎小白鸭小灰鸭吵着要洗澡⏎嘎嘎嘎不要闹,嘎嘎嘎准备好⏎扑通扑通往下跳,嘎嘎嘎⏎来了一群小鸭子,嘎嘎嘎嘎叫⏎看见池塘水清清都想往下跳⏎小黄鸭小黑鸭乐得眯眯笑⏎小白鸭小灰鸭 吵着要洗澡⏎嘎嘎嘎不要闹,嘎嘎嘎准备好⏎扑通扑通往下跳,嘎嘎嘎⏎来了一群小鸭子,嘎嘎嘎嘎叫⏎看见池塘水清清都想往下跳⏎小黄鸭小黑鸭乐得眯眯笑⏎小白鸭小灰鸭吵着要洗澡⏎嘎嘎嘎不要闹,嘎嘎嘎准备好⏎扑通扑通往下跳,嘎嘎嘎⏎来了一群小鸭子,嘎嘎嘎嘎叫⏎看见池塘水清清都想往下跳⏎小黄鸭小黑鸭乐得眯眯笑⏎小白鸭小灰鸭 吵着要洗澡⏎嘎嘎嘎不要闹,嘎嘎嘎准备好⏎扑通扑通往下跳,嘎嘎嘎","语料库",""
"妈妈的吻","","小蓓蕾组合","在那遥远的小山村 小呀小山村⏎我那亲爱的妈妈 已白发鬓鬓⏎过去的时光难忘怀 难忘怀⏎妈妈曾给我多少吻 多少吻⏎吻干我那脸上 的泪花⏎温暖我 那幼小的心⏎妈妈的吻 甜蜜的吻⏎叫我思念到如今⏎妈妈的吻 甜蜜的吻⏎叫我思念到如今⏎遥望家乡的小山村 小呀小山村⏎我那可爱的小燕子 可回了家门⏎女儿有个小小心愿 小小心愿⏎再还妈妈一个吻 一个吻⏎吻干她那思儿的泪花⏎安抚她那孤独的心⏎女儿的吻 纯洁的吻 愿妈妈得欢欣⏎女儿的吻 纯洁的吻 愿妈妈得欢欣","语料库",""
"两只老虎","","小蓓蕾组合","两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵 一只没有尾巴⏎真奇怪 真奇怪⏎两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵 一只没有尾巴⏎真奇怪 真奇怪⏎两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵 一只没有尾巴⏎真奇怪 真奇怪⏎两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵 一只没有尾巴⏎真奇怪 真奇怪⏎两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵 一只没有尾巴⏎真奇怪 真奇怪⏎两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵 一只没有尾巴⏎真奇怪 真奇怪⏎两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵一只没有尾巴⏎真奇怪 真奇怪⏎两只老虎两只老虎 跑得快跑得快⏎一只没有耳朵 一只没有尾巴⏎真奇怪 真奇怪","语料库",""
"捉泥鳅","","小蓓蕾组合","池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你 等着你捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎小牛的哥哥 带着他捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你 等着你捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎小牛的哥哥 带着他捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你 等着你捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎小牛的哥哥 带着他捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅","语料库",""
"小手拍拍_(幼儿歌曲)","","小蓓蕾组合","手指伸出来⏎手指伸出来⏎眼睛在哪里⏎眼睛在这里⏎用手指出来⏎用手指出来⏎手指伸出来⏎手指伸出来⏎鼻子在哪里⏎鼻子在这里⏎用手指出来⏎用手指出来⏎手指伸出来⏎手指伸出来⏎嘴巴在哪里⏎嘴巴在这里⏎用手指出来⏎用手指出来⏎手指伸出来⏎手指伸出来⏎耳朵在哪里⏎耳朵在这里⏎用手指出来⏎用手指出来⏎小手拍拍⏎小手拍拍⏎手指伸出来⏎手指伸出来⏎眉毛在哪里⏎眉毛在这里⏎用手指出来⏎用手指出来","语料库",""
"劳动最光荣","","小蓓蕾组合","太阳光金亮亮⏎雄鸡唱三唱⏎花儿醒来了鸟儿忙梳妆⏎小喜鹊造新房⏎小蜜蜂采蜜糖⏎幸福的生活从哪里来⏎要靠劳动来创造⏎青青的叶儿红红的花⏎小蝴蝶贪玩耍⏎不爱劳动不学习⏎我们大家不学它⏎要学喜鹊造新房⏎要学蜜蜂采蜜糖⏎劳动的快乐说不尽⏎劳动的创造最光荣⏎太阳光金亮亮⏎雄鸡唱三唱⏎花儿醒来了鸟儿忙梳妆⏎小喜鹊造新房⏎小蜜蜂采蜜糖⏎幸福的生活从哪里来⏎要靠劳动来创造⏎青青的叶儿红红的花⏎小蝴蝶贪玩耍⏎不爱劳动不学习⏎我们大家不学它⏎要学喜鹊造新房⏎要学蜜蜂采蜜糖⏎劳动的快乐说不尽⏎劳动的创造最光荣⏎太阳光金亮亮⏎雄鸡唱三唱⏎花儿醒来了鸟儿忙梳妆⏎小喜鹊造新房⏎小蜜蜂采蜜糖⏎幸福的生活从哪里来⏎要靠劳动来创造⏎青青的叶儿红红的花⏎小蝴蝶贪玩耍⏎不爱劳动不学习⏎我们大家不学它⏎要学喜鹊造新房⏎要学蜜蜂采蜜糖⏎劳动的快乐说不尽⏎劳动的创造最光荣","语料库",""
"小青蛙","","小蓓蕾组合","小青蛙呀 小青蛙呀⏎在池塘里游玩⏎东边跳跳 西边跳跳⏎多么快乐逍遥⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇⏎小青蛙呀 小青蛙呀⏎在池塘里游玩⏎东边跳跳 西边跳跳⏎多么快乐逍遥⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇⏎小青蛙呀 小青蛙呀⏎在池塘里游玩⏎东边跳跳 西边跳跳⏎多么快乐逍遥⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇⏎小青蛙呀 小青蛙呀⏎在池塘里游玩⏎东边跳跳 西边跳跳⏎多么快乐逍遥⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇⏎咕哇呱呱 咕哇呱呱⏎咕哇 咕哇 咕哇","语料库",""
"新年好_(国语儿歌)","","小蓓蕾组合","新年好呀 新年好呀⏎祝贺大家新年好⏎我们唱歌 我们跳舞⏎祝贺大家新年好⏎新年好呀 新年好呀⏎祝贺大家新年好⏎我们唱歌 我们跳舞⏎祝贺大家新年好⏎新年好呀 新年好呀⏎祝贺大家新年好⏎我们唱歌 我们跳舞⏎祝贺大家新年好⏎新年好呀 新年好呀⏎祝贺大家新年好⏎我们唱歌 我们跳舞⏎祝贺大家新年好⏎新年好呀 新年好呀⏎祝贺大家新年好⏎我们唱歌 我们跳舞⏎祝贺大家新年好⏎新年好呀 新年好呀⏎祝贺大家新年好⏎我们唱歌 我们跳舞⏎祝贺大家新年好⏎我们唱歌 我们跳舞⏎祝贺大家新年好","语料库",""
"小兔迷路","","小蓓蕾组合","小白兔，小黑兔⏎森林里面采蘑菇⏎采一只呀又一只⏎采到天黑迷了路⏎哎呀呀，怎么办⏎哎呀呀，怎么办⏎白兔黑兔发了愁⏎小山羊，小花鹿⏎都来帮助兔朋友⏎萤火虫呀打火笼⏎飞在前面照着路⏎哎哟哟，别着急⏎呀哟哟，别着急⏎大家作伴向前走⏎小白兔，小黑兔⏎森林里面采蘑菇⏎采一只呀又一只⏎采到天黑迷了路⏎哎呀呀，怎么办⏎哎呀呀，怎么办⏎白兔黑兔发了愁⏎小山羊，小花鹿⏎都来帮助兔朋友⏎萤火虫呀打火笼⏎飞在前面照着路⏎哎哟哟，别着急⏎呀哟哟，别着急⏎大家作伴向前走⏎过山坡，过小桥⏎趟小溪，穿山谷⏎找呀找呀找到家⏎白兔黑兔乐悠悠⏎小山羊，小花鹿⏎萤火虫，谢谢您⏎谢谢我们的好朋友","语料库",""
"小毛驴","","小蓓蕾组合","我有一只小毛驴我从来也不骑⏎有一天我心血来潮骑它去赶集⏎我手里拿着小皮鞭我心里正得意⏎不知怎么哗啦啦啦我摔了一身泥⏎我有一只小毛驴我从来也不骑⏎有一天我心血来潮骑它去赶集⏎我手里拿着小皮鞭我心里正得意⏎不知怎么哗啦啦啦我摔了一身泥⏎我有一只小毛驴我从来也不骑⏎有一天我心血来潮骑它去赶集⏎我手里拿着小皮鞭我心里正得意⏎不知怎么哗啦啦啦我摔了一身泥⏎我有一只小毛驴我从来也不骑⏎有一天我心血来潮骑它去赶集⏎我手里拿着小皮鞭我心里正得意⏎不知怎么哗啦啦啦我摔了一身泥","语料库",""
"采蘑菇的小姑娘","","小蓓蕾组合","采蘑菇的小姑娘⏎背着一个大竹筐⏎清晨光着小脚丫⏎走遍森林和山冈⏎她采的蘑菇最多⏎多得像那星星数不清⏎她采的蘑菇最大⏎大得像那小伞装满筐⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻⏎箩箩箩噻箩箩箩哩噻⏎谁不知山里的蘑菇香⏎她却不肯尝一尝⏎攒到赶集的那一天⏎赶快背到集市上⏎换上一把小镰刀⏎再换上几块棒棒糖⏎和那小伙伴一起⏎把劳动的幸福来分享⏎采蘑菇的小姑娘⏎背着一个大竹筐⏎清早光着小脚丫⏎走遍森林和山冈⏎她采的蘑菇最多⏎多得像那星星数不清⏎她采的蘑菇最大⏎大得像那小伞装满筐⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻⏎箩箩箩噻箩箩箩哩噻⏎谁不知山里的蘑菇香⏎她却不肯尝一尝⏎攒到赶集的那一天⏎赶快背到集市上⏎换上一把小镰刀⏎再换上几块棒棒糖⏎和那小伙伴一起⏎把劳动的幸福来分享⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻⏎箩箩箩噻箩箩箩噻⏎箩箩箩哩噻 箩噻","语料库",""
"就是这么乔","","乔洋","不是clot 不是陈冠稀⏎那么大家现在收听的是JOE⏎要最潮的音乐都来这里⏎就让90后的声音带给你朝气⏎没什么脾气想说随便你⏎这颗外星大脑还会爆发想象力⏎情感绘成句一直都待续⏎你会感觉到这小子还真有点趣⏎神魂颠倒妹妹疯掉⏎在嚣张也不意味你音乐最屌⏎妒忌煎熬我请你吃个汉堡⏎想想为什么创作的路上独我逍遥⏎改变世界改变自己⏎人人都能改变⏎我劝你最好改变⏎趁着短暂的青春被你挥霍掉之前⏎我只想伴着你遨游⏎让音乐不停留⏎在孤独的时候⏎能做你朋友⏎来一起感受这节奏⏎让心灵都颤抖⏎青春这些年头⏎能有我陪着走⏎回到音乐瞬间我们忘了时间⏎时间一天一天恋爱把人改变⏎有些问题始终没发现⏎真正现实生活不应停在昨天⏎不如整理下房间⏎然后打个电话找朋友聊聊天⏎或者shopping 累了晚上逛家夜店⏎既然他/她不爱了我们何必犯贱⏎嗯哼⏎神魂颠倒妹妹疯掉⏎乔洋哥哥最屌我陪你到老⏎诶哟有受不了我请你吃个汉堡⏎名节不保我该如何是好⏎我爱你们你们爱我⏎如果说听着像就是抄袭的⏎那么这两首歌又是什么呢⏎你何必认真⏎对呀音符就那几个嘛⏎我只想伴着你遨游⏎让音乐不停留⏎在孤独的时候⏎能做你朋友⏎来一起感受这节奏⏎让心灵都颤抖⏎青春这些年头⏎能有我陪着走⏎继续谱写着生活⏎谁能晓得你心中困惑⏎它竟还重言伤害我⏎没关系我不鸟你那么多⏎我只想伴着你遨游⏎让音乐不停留⏎在孤独的时候⏎能做你朋友⏎来一起感受这节奏⏎让心灵都颤抖⏎青春这些年头⏎能有我陪着走","语料库",""
"自然","","黎明","一张素脸伏向我的肩⏎无论四季都温暖⏎心底意念仍能互通般闪现⏎仍能投合像倒影⏎是简简单单爱便成⏎人随光阴转又转⏎追赶永没完⏎身边紧靠你身边⏎但愿无终点⏎原来相依近或远⏎都感觉自然⏎一天经过再一天⏎让未来开端 由爱呈现⏎好比宇宙每颗小星星⏎围着你我身边转⏎方知世上如何地飘忽不定⏎仍未摇动或变迁⏎是清清楚楚这份情⏎人随光阴转又转⏎追赶永没完⏎身边紧靠你身边⏎但愿无终点⏎原来相依近或远⏎都感觉自然⏎一天经过再一天⏎让未来开端 由爱呈现⏎人随光阴转又转⏎追赶永没完⏎身边紧靠你身边⏎但愿无终点⏎原来相依近或远⏎都感觉自然⏎一天经过再一天⏎让未来开端⏎人随光阴转又转⏎追赶永没完⏎身边紧靠你身边⏎但愿无终点⏎原来相依近或远⏎都感觉自然⏎一天经过再一天⏎让未来开端  由爱呈现","语料库",""
"外婆唱的童谣","","阿佳","童真搭建的桥梁⏎笑弯了眉柳树下⏎孩童玩耍开满了鲜花⏎幸福摘下的花朵⏎慢慢旋转成花火⏎谁和谁在哪 嬉戏了童话⏎笑声堆砌的城堡⏎细细品尝的味道⏎孩童安睡月亮看着它⏎幸福默默的小调⏎转眼就已经长大⏎还有谁在哪 唱着那歌谣⏎外婆唱的童谣 哼哼唱唱⏎旋律歌词只是重复熟悉那几句话⏎外婆唱的童谣 哼哼唱唱⏎怀旧的感情深深镶嵌记忆上⏎外婆唱的童谣 侃侃而谈⏎呢喃细语有人疼爱欢喜的景象⏎外婆唱的童谣 侃侃而谈⏎美好的场景一辈子刻在我小小心上","语料库",""
"给情人的摇篮曲","","馨予","﻿⏎给情人的摇篮曲⏎习惯了枕头上你头发的香味⏎我无法离开家太远⏎相处的日子里越平淡越有味⏎有了你就有一切⏎喜欢上安静的陪着你等天黑⏎那是种被依赖的喜悦⏎相爱的日子里不多话凭感觉⏎我们就彼此眷恋⏎吻着你的脸说声晚安⏎这就是我需要的安全感⏎全世界财富给我都不换⏎就算是负担也不遗憾⏎喜欢上安静的陪着你等天黑⏎那是种被依赖的喜悦⏎相爱的日子里不多话凭感觉⏎我们就彼此眷恋⏎习惯了枕头上你头发的香味⏎我无法离开家太远⏎相处的日子里越平淡越有味⏎有了你就有一切⏎喜欢上安静的陪着你等天黑⏎那是种被依赖的喜悦⏎相爱的日子里不多话凭感觉⏎我们就彼此眷恋⏎吻着你的脸说声晚安⏎这就是我需要的安全感⏎全世界财富给我都不换⏎就算是负担也不遗憾⏎喜欢上安静的陪着你等天黑⏎那是种被依赖的喜悦⏎相爱的日子里不多话凭感觉⏎我们就彼此眷恋⏎相爱的日子里不多话凭感觉⏎我们就彼此眷恋⏎!--送给俺家小红猪--!","语料库",""
"祝我好运","","邓妙华","今天我闲着没事做⏎找朋友快来我家坐⏎晚饭后打开麻将桌⏎运气好清一色都能作⏎洗牌摸牌打牌碰牌⏎谁的运气好还不知道⏎麻将台上牌品最重要⏎虽然每一次时间嫌太少⏎三圈够了不要打通宵⏎没人能够知道最后⏎这是个善意的切磋⏎我们可以重头的来过⏎其实已经是足够⏎喜欢的人都觉得刺激⏎别伤了和气只是场游戏⏎打牌靠运气⏎生气就失去了意义⏎求求财神爷⏎赶快的来到我这里⏎把坏的霉气通通擦去⏎一个人的感觉好寂寞⏎两个人让人想得太多⏎三缺一的感觉不好过⏎四个人就能围成一桌⏎工作烦恼困扰无聊⏎都全部抛开Oh yeah⏎偶尔打打麻将也不坏⏎听说它还能刺激脑袋⏎也能联络感情磋磋牌⏎将不好的心情先放开⏎有说有笑开怀打牌⏎动作要快Oh yeah⏎（Rap）Oh 这种游戏考验人的本性⏎牌品好与坏也都能确定⏎小赌适可而止玩得庆幸⏎要是沉迷烂赌可能会造成不幸⏎不怕输赢⏎这是个善意的切磋⏎Another Time⏎我们可以重头的来过⏎开心度过⏎其实已经是足够⏎这种游戏⏎喜欢的人都觉得刺激⏎别伤了和气只是场游戏⏎打牌靠运气⏎生气就失去了意义⏎求求财神爷⏎赶快的来到我这里⏎我需要你⏎把坏的霉气通通擦去","语料库",""
"天下大同","","莫文蔚","有人在三更半夜寂寞中  等待中⏎有人在光天化日玩乐中  荒淫中⏎有人在天下太平失恋中  失落中⏎有人在末日无趣游戏中  快乐中⏎你是否一位观众  看着他们有用没用⏎你是否一位观众  看着他们有种没种⏎有人在花季年龄穿越中  高潮中⏎有人在妥协岁月得到中  低调中⏎有人在患得患失求学中  尝试中⏎哪一位才是英雄⏎也许这些人们都过程不同目标相同⏎也许我们就在其中⏎也许都分别不大心情不同天下大同⏎也许他们都是儿童⏎一闪一闪小小星星晃动星光的朦胧⏎星光朦胧千山万水正好装饰你的梦⏎你的眼睛正好装饰你的星球上的洞⏎成千上万黑色眼珠正在交互地转动⏎La……La……⏎有人在地铁车站寻找中  荒废中⏎有人在人行道上前进中  命运中⏎有人在厨房中央麻木中  烧菜中⏎有人在睡房边缘吵骂中  冲突中⏎你看人家的时候跟看自己有何不同⏎有时候会不会心痛⏎也许这些人们都过程不同目标相同⏎也许我们就在其中⏎也许都分别不大心情不同天下大同⏎也许他们都是儿童⏎一闪一闪小小星星晃动星光的朦胧⏎星光朦胧千山万水正好装饰你的梦⏎你的眼睛正好装饰你的星球上的洞⏎成千上万黑色眼珠正在交互地转动","语料库",""
"摇篮曲","","莫文蔚","忽远忽近晚风轻⏎彷佛呼唤我乳名⏎思想起爸爸的叹息⏎和妈妈的叮咛⏎走马观花的旅行⏎边看边忘的风景⏎常怀疑奔波的意义⏎是否只为了安宁⏎睡梦中我们拥有疼惜 希冀 欢喜 亲密⏎梦醒后依然记得多么的清晰⏎拥着自己 就像拥着你⏎轻哼一首摇篮曲⏎伴自己睡去⏎一觉到天明⏎长长藤上挂铜铃⏎风吹藤动铃不停⏎忽梦忽醒 心情不定⏎像飘忽的浮萍⏎城市裹 摇晃光影⏎化成斑斓的梦境⏎有生之年 不期而遇⏎是一件重要的事情⏎睡梦中从来没有怀疑 背弃 疏离 孤寂⏎像孩子一样相信美好的东西⏎想放空身体 让灵魂去休息⏎沉入海底⏎不要被现实打扰⏎甜蜜的梦境⏎也许可以 住在心裹 永不苏醒⏎宝贝⏎埋藏在我们心底 真实的记忆⏎从不会过期","语料库",""
"秋去冬来","","郑少秋","夜里打谷多冷清　唏唏嗬　唏唏嗬⏎但有满天小星星　唏唏嗬　唏唏嗬⏎田里是她弯弓背影　嘡嘡嘡　嘡嘡嘡⏎陪我度过这夜静　嘡嘡嘡　嘡嘡嘡⏎稻谷星光里堆叠　尖脚跷高不见顶⏎共她开心笑一阵⏎但见满身沾满了泥泞　嗬嗬嗬嗬⏎田里月下铺了冰　唏唏嗬　唏唏嗬⏎但有滚滚机杼声　唏唏嗬　唏唏嗬⏎夜鸟几番都扎醒　嘡嘡嘡　嘡嘡嘡⏎睡眼见她方知究竟　嘡嘡嘡　嘡嘡嘡⏎默数光阴已飞逝　几次晚秋收割声⏎默数几番冬夜⏎在这个家充满温馨　嗬嗬嗬嗬","语料库",""
"小星星","","郑少秋","小星星闪着眼睛,⏎在天上相照应⏎数一数 一二三,⏎难把数目话定⏎凭着窗,望向天,⏎满天尽繁星⏎凭着窗,望着星,⏎向小星星倾吐心声⏎不知道约誓是否可靠⏎他发誓在这生相伴相敬⏎她要我每夜望向星河⏎因为在那边标志着爱情⏎小星星,闪着眼睛⏎在天上相照应⏎那一边,闪暴光,⏎流星殒灭恨命⏎情共爱,谁愿证,⏎有朝若流星?!⏎凭着窗,望着星,⏎向小星星倾吐心声⏎星星啊,你在天上观察⏎她发誓若有说谎,⏎希望你指证⏎只要你每夜梦中相告⏎他说话若有说谎,⏎不再是爱情⏎星星啊,你在上天观察⏎她发誓若有说谎,⏎希望你指证⏎只要你每夜梦中相告⏎END","语料库",""
"小白船","","陈松伶","啦……⏎云像小白船 我喜欢仰望⏎求乘座这条船去闯星河梦乡⏎桥样似彩虹 挂于天上⏎船在那桥低过 每种色彩都染上⏎云彩轻轻披上 照亮心中的梦想⏎看见小天使 银河上轻滑翔⏎雷声轻轻鼓掌 风声轻轻的和唱⏎飘降着雪花伴着千点星光⏎乘坐这小白船 见星不见岸⏎明月为我导航 满天星座逐个访⏎云上看艳阳 更添光亮⏎还愿乘长风去⏎万里碧空找我路上⏎唉，你有无试过静静地望住D云幻想呢？？⏎其实D云唔止千变万化，仲有唔同形状添既⏎如果你未试过既话⏎唔...不如我而家就带你上天空度探望D云彩啦⏎云像小白船 我喜欢仰望⏎求乘座这条船去闯星河梦乡⏎桥样似彩虹 挂于天上⏎船在那桥低过 每种色彩都染上⏎云彩轻轻披上 照亮心中的梦想⏎看见小天使 银河上轻滑翔⏎雷声轻轻鼓掌 风声轻轻的和唱⏎飘降着雪花伴着千点星光⏎点缀现场⏎乘坐这小白船 见星不见岸⏎明月为我导航 满天星座逐个访⏎云上看艳阳 更添光亮⏎还愿乘长风去⏎万里碧空找我路上⏎云彩轻轻披上 照亮心中的梦想⏎看见小天使 银河上轻滑翔⏎雷声轻轻鼓掌 风声轻轻的和唱⏎飘降着雪花伴着千点星光⏎点缀现场⏎乘坐这小白船 见星不见岸⏎明月为我导航 满天星座逐个访⏎云上看艳阳 更添光亮⏎还愿乘长风去⏎万里碧空找我路上⏎啦……","语料库",""
"儿歌.儿歌","","陈松伶","每段美好温馨感觉　摘来入词入歌⏎唱颂世间优美事情　动人事情极多⏎将每首好歌　选求互点播⏎我这刻　愿与她　倍着你在唱歌⏎儿歌儿歌　识得走进知音的耳朵⏎儿歌儿歌　它跟快乐感觉锁入你心窝⏎儿歌儿歌　歌中似在写你又写我⏎首首新歌　首首好歌　正待广播⏎每段美好温馨感觉　摘来入词入歌⏎唱颂世间优美事情　动人事情极多⏎将每首好歌　选求互点播⏎我这刻　愿与她　倍着你在唱歌⏎儿歌儿歌　识得走进知音的耳朵⏎儿歌儿歌　它跟快乐感觉锁入你心窝⏎儿歌儿歌　歌中似在写你又写我⏎首首新歌　首首好歌　正待广播⏎儿歌儿歌  好比天使口中的赞歌⏎儿歌儿歌　轻松雀跃新节奏弹跳似波⏎儿歌儿歌　飘空气内找你又找我⏎口中的歌　心中的歌已在广播","语料库",""
"准备好了没有","","萧亚轩","爱情究竟是什么⏎像一个下了魔咒的苹果⏎上次恋爱的结果⏎滋味要比想像苦涩的多⏎分手纪念日午后⏎还闻得到时间里的寂寞⏎还好天气还不错⏎找朋友到海边去吹吹风⏎曾听过有人说爱情瓦解后⏎是一种了解自己窗口⏎当爱情一点一滴一点一滴随他远走⏎曾觉得整个世界都放弃了我⏎而朋友一左一右一左一右陪伴着我⏎在离我最近的地方守候⏎于是我一点一滴一点一滴心平气和⏎就算听说他和她过得很快乐⏎虽然爱一左一右一左一右耳边问候⏎我却不想为寂寞重蹈复辙⏎我问我自己 准备好了没有⏎我问我自己 准备好了没⏎自己 准备好了没有⏎la~~~","语料库",""
"坦白","","萧亚轩","无数个夜晚 任性的被你宠坏⏎我曾想就这样耍赖⏎如今默默呼吸孤单⏎失去了什么 还剩下什么 不再等待⏎面对你慷慨 无节制的爱⏎我该不该 勇敢的离开⏎对自己坦白 爱狠狠的 还在⏎找朋友陪伴 都比不过 另一半⏎泪在眼里打转 爱已变成黑白⏎找不到答案 也不想谎言主宰⏎对彼此坦白 我们真的失败⏎背叛不是意外 就算承诺不再⏎新欢成了旧爱 爱的没了姿态⏎我会释怀 让时间把一切都冲淡⏎失去了什么 还剩下什么 不再等待⏎面对你慷慨 无节制的爱⏎我该不该 勇敢的离开⏎对自己坦白 爱狠狠的 还在⏎找朋友陪伴 都比不过 另一半⏎泪在眼里打转 爱已变成黑白⏎找不到答案 也不想谎言主宰⏎对彼此坦白 我们真的失败⏎背叛不是意外 就算承诺不再⏎新欢成了旧爱 爱的没了姿态⏎我会释怀 让时间把一切都冲淡⏎就让它冲淡","语料库",""
"恭贺新禧","","龙飘飘","唱首新年歌⏎女声∶龙飘飘⏎男声∶齐秦⏎（女）左手鼓那个右手锣⏎让我唱那个新年歌⏎来来来各位好朋友哪⏎如果你想要好运气就⏎快快快来和我唱首快乐歌⏎让你新年快乐⏎（男）来来来我的大姑娘⏎如果你没有心上人⏎快来唱一首爱情歌呀⏎唱一首爱情歌⏎今年嫁个如意郎⏎明年养个乖宝宝⏎（合）快快快来和我唱首爱情歌⏎嘿　祝你新年如意⏎（女）来来来我的小兄弟⏎如果你没有好功课⏎请跟我唱首学业歌呀⏎（男）唱一首学业歌⏎要勤奋　要努力⏎莫让时光来蹉跎⏎（合）快快快来和我唱首学业歌⏎嘿　祝你新年如意　新年进步⏎..⏎..⏎（女）左手鼓那个右手锣⏎让我唱那个新年歌⏎来来来各位好朋友哪⏎如果你想要好运气就⏎让你新年快乐⏎（男）来来来我的大姑娘⏎如果你没有心上人⏎快来唱一首爱情歌呀⏎唱一首爱情歌⏎今年嫁个如意郎⏎明年养个乖宝宝⏎（合）快快快来和我唱首爱情歌⏎嘿　祝你新年如意⏎（女）来来来我的小兄弟⏎如果你没有好功课⏎请跟我唱首学业歌呀⏎（男）唱一首学业歌⏎要勤奋　要努力⏎莫让时光来蹉跎⏎（合）快快快来和我唱首学业歌⏎嘿　祝你新年如意　新年进步⏎..","语料库",""
"爱，亮晶晶","","欢子","你带给我 新鲜空气⏎爱经四季 没有了期⏎爱有多神秘 爱有多甜蜜⏎爱会让我随时随地忘了自己⏎牵手回到过去 回看昨天经历⏎将思念的距离慢慢拉近⏎原来幸福泪滴 就像天边星星⏎夜里一闪一闪亮晶晶⏎我会永远陪你度过天晴天阴⏎是你让我茫然的日子不再飘零⏎你看啊 牛郎织女带着传说划过天际⏎这一生只想简简单单爱一次⏎牵手回到过去 回看昨天经历⏎将思念的距离慢慢拉近⏎原来幸福泪滴 就像天边星星⏎夜里一闪一闪亮晶晶⏎我会永远陪你度过天晴天阴⏎是你让我茫然的日子不再飘零⏎你看啊 牛郎织女带着传说划过天际⏎这一生只想简简单单爱一次⏎谢谢你 在生命 给我无穷勇气⏎想和你平平淡淡地携手走过每处风景⏎流星啊 划过相遇相知相爱那青草地⏎这一生只想简简单单爱一次⏎谢谢你 在生命 给我无穷勇气⏎想和你平平淡淡地携手走过每处风景⏎流星啊 划过相遇相知相爱那青草地⏎这一生只想简简单单爱着你⏎这一生只想简简单单爱着你","语料库",""
"小星星","","汪苏泷","承认不勇敢⏎你能不能别离开⏎很多爱不能重来⏎我应该释怀⏎在街头徘徊⏎下雨时为你撑伞⏎对你的爱成阻碍⏎祝福你愉快⏎窗外的天气⏎像你心忐忑不定⏎如果这是结局⏎是真的满意⏎(希望你能听我)⏎你 就是我的小星星⏎挂 在那天上放光明⏎我已经决定要爱你⏎就不会轻易放弃⏎海 上流浪的许愿瓶⏎每 个心愿都是为你⏎就算不能够在一起⏎我还是为你担心⏎窗外的天气⏎像你心忐忑不定⏎如果这是结局⏎是真的满意⏎(希望你能听我)⏎你 就是我的小星星⏎挂 在那天上放光明⏎我已经决定要爱你⏎就不会轻易放弃⏎海 上流浪的许愿瓶⏎每 个心愿都是为你⏎就算不能够在一起⏎我还是为你担心⏎把 悲伤写成协奏曲⏎在 角落里为你弹琴⏎就算你可能听不清⏎也代表我的心意⏎爱 不一定要很甜蜜⏎说 山盟海誓的言语⏎只要那幸福在心底⏎哪怕我一人演戏","语料库",""
