"题目","朝代","作者","内容","来源","词牌"
"嘎达梅林","","赵鹏","﻿⏎南方飞来的小鸿雁啊⏎不落长江不呀不起飞⏎要说起义的嘎达梅林⏎是为了蒙古人民的土地⏎北方飞来的大鸿雁啊⏎不落长江不呀不起飞⏎要说造反的嘎达梅林⏎是为了蒙古人民的土地⏎天上的鸿雁从南往北飞⏎是为了追求太阳的温暖哟⏎反抗王爷的嘎达梅林⏎是为了蒙古人民的利益⏎天上的鸿雁从北往南飞⏎是为了躲避北海的寒冷哟⏎造反起义的嘎达梅林⏎是为了蒙古人民的利益⏎造反起义的嘎达梅林⏎是为了蒙古人民的利益⏎人民的利益","语料库",""
"山茶花","","赵鹏","山茶花 你说他的家 开满山茶花⏎每当那春天三月 乡野如图画⏎村里姑娘上山采茶 歌声荡漾山坡下⏎年十七 年纪十八 偷偷在说悄悄话⏎羞答答 羞答答 梦里总是梦见他⏎一朵花 他说你美丽 就象一朵花⏎他希望总有一天 把你摘回来⏎村里姑娘也会羡慕 羡慕你象一朵花⏎年十七 年纪十八 偷偷在说悄悄话⏎羞答答 羞答答 梦里总是梦见他⏎村里姑娘也会羡慕 羡慕你象一朵花⏎年十七 年纪十八 偷偷在说悄悄话⏎羞答答 羞答答 梦里总是梦见他⏎一朵花 但愿你美丽 能象一朵花⏎更希望有那一天 跟他转回家⏎村里姑娘出来欢迎 欢迎你这一朵花⏎年十七 年纪十八 偷偷在说悄悄话⏎羞答答 羞答答 梦里总是梦见他⏎梦里总是梦见他 梦里总是梦见他","语料库",""
"红莓花儿开","","赵鹏","田野小河边红莓花儿开⏎有一位少年真使我喜爱⏎心中热烈爱情使我都痛苦⏎满怀的心腹话儿没法讲出来⏎满怀的心腹话儿没法讲出来⏎他对这?事情一点也不知道⏎有位年轻的姑娘对他日夜想⏎河边红莓花儿已经凋谢了⏎少女的思念一点儿没减少⏎少女的思念一点儿没减少⏎Em~⏎少女的思念一点儿没减少⏎Em~⏎少女的思念天天在增长⏎我是一位姑娘怎么对他讲⏎没有勇气诉说尽在彷徨⏎让我的心上人自己去猜想⏎让我的心上人自己去猜想⏎Em~⏎让我的心上人自己去猜想⏎Em~⏎让我的心上人自己去猜想⏎让我的心上人自己去猜想","语料库",""
"理智与感情_(杨丞琳对唱版本)","","杨丞琳","遗憾到 无助到 难受到⏎残酷到到早上很怕张开眼睛⏎连望见 墙上扑 灰一片⏎都想到 那张脸 便逃命和怨命⏎这么感性 难怪无法撇清⏎已逝去感情早已没生命⏎这种反应 完全是任性⏎告别唯有当擦亮眼睛⏎多少失恋者仍然健在⏎证实要放弃过去至找到未来⏎曾被爱同样有权分开⏎会死于爱海⏎一生本应该活在现在⏎挂念会美化了错爱 永远受害⏎愁在理论像哲学精彩⏎说易行难无可奈⏎谁没有 盲目过 然后再⏎麻木过要恭贺得到比失去多⏎沉淀过 明白过 只不过⏎花开过 最想念仍然是无花果⏎话虽不错 人有时爱痛楚⏎太自觉可怜偏却没帮助⏎大千色相 谁人凭甚么⏎会令谁永世困在最初⏎多少失恋者仍然健在⏎证实要放弃过去至找到未来⏎曾被爱同样有权分开⏎拒绝悔改⏎会死于爱海⏎一生本应该活在现在⏎挂念会美化了错爱 永远受害⏎愁在理论像哲学精彩⏎说易行难无可奈⏎如可 这么理智的话⏎那段爱可能是假⏎就与他哭到快乐吧⏎也许开心过总有代价 ha~~⏎多少失恋者仍然健在⏎证实要放弃过去至找到未来⏎曾被爱同样有权分开⏎拒绝悔改⏎会给感性所害⏎一生本应该活在现在⏎谁每日能开心喝采⏎最可惜理论如何精彩⏎那寂寞如何忍耐","语料库",""
"格桑花开","","韩红","啦......⏎骑上“雪公主”还有五里路⏎或许会有人等我⏎格桑花开过⏎就在云深处⏎我不怀疑有路⏎哦又一次入梦⏎天路中身往何处⏎被思念捉住⏎马背上停留⏎你古铜色的笑容⏎格桑花开过⏎雪在云深处⏎再不会有人等我⏎又是我哦⏎又一夜好梦⏎又是我与你想逢⏎点不破玄机中深藏的佛陀⏎难道迷惑解脱是错⏎我不怕藏北的风吹过我荒凉的面孔⏎背负尘世的火⏎穿越所有的梦⏎啦......⏎无所谓心恸⏎不在乎相守⏎我只想要归路⏎格桑花开过⏎翻云复雨中⏎物是人非难懂⏎还好我哦⏎会一夜好梦⏎你不用再次相送","语料库",""
"穿行","","韩红","云儿伴着我走⏎牛儿悠闲自得⏎路儿长长天无忧⏎歌声为谁 自知道⏎看着朝拜的人们⏎听着 听着 山歌⏎乡音飘 飘人无忧⏎思念为谁 我知道⏎酥油灯燃起来⏎锅庄吗跳起来⏎康巴人的生活⏎是这样的自在⏎姑娘们唱起来⏎汉子们跳起来⏎牧人的生活⏎在山水间穿梭⏎云儿伴着我走⏎牛儿悠闲自得⏎路儿长长天无忧⏎歌声为谁 自知道⏎看着朝拜的人们⏎听着 听着 山歌⏎乡音飘 飘人无忧⏎思念为谁 我知道⏎酥油灯燃起来⏎锅庄吗跳起来⏎康巴人的生活⏎是这样的自在⏎姑娘们唱起来⏎汉子们跳起来⏎牧人的生活⏎在山水间穿梭⏎（藏语一段）","语料库",""
"一朵花儿一件事","","陈盈洁","快摘一朵鲜花夹在你的书本中⏎留下一点回忆留下一个怀念⏎有一天再翻到这地方一页啊⏎那片片花瓣留纯香⏎再摘一朵鲜花夹在你的书本中⏎留下一点回忆留下一个怀念⏎有一天再翻到这地方的一页啊⏎那片片花瓣夺纯香⏎花瓣随逝去往日的风姿⏎可是充满甜蜜欢难忘的往事⏎一朵花儿一件往事⏎再摘一朵花儿夹在书本中⏎莫忘一朵鲜花夹在你的书本中⏎回想一下过去回想一下往事⏎想想那过去的甜蜜难忘的一天⏎啊那片片花瓣留纯香⏎花瓣随逝去往日的风姿⏎可是充满甜蜜欢那难忘的往事⏎一朵花儿一件往事⏎再摘一朵花儿夹在书本中⏎莫忘一朵鲜花夹在你的书本中⏎回想一下过去回想一下往事⏎想想那过去的甜蜜难忘的一天⏎啊那片片花瓣留纯香","语料库",""
"花儿盛开时","","陈盈洁","满园花儿又盛开⏎你从远方来⏎你和往日一模样⏎一副好风采⏎满园花儿又盛开⏎你从远方来⏎带着甜美的笑容⏎比花更可爱⏎春风声声回响⏎吹得花儿香⏎在我心中⏎等你到今天⏎要向你说的话⏎就和你一样⏎那就是我俩的爱⏎愿比花儿香⏎满园花儿又盛开⏎你从远方来⏎你和往日一模样⏎一副好风采⏎满园花儿又盛开⏎你从远方来⏎带着甜美的笑容⏎比花更可爱⏎春风声声回响⏎吹得花儿香⏎在我心中⏎等你到今天⏎要向你说的话⏎就和你一样⏎那就是我俩的爱⏎愿比花儿香⏎春风声声回响⏎吹得花儿香⏎在我心中⏎时刻盼望⏎等你到今天⏎要向你说的话⏎就和你一样⏎那就是我俩的爱⏎愿比花儿香","语料库",""
"船歌","","百合二重唱","姐儿头上戴着杜鹃花 呀⏎迎着风儿随浪逐彩霞⏎船儿摇过春水不说话 呀⏎水乡温柔何处是我的家⏎嘴儿轻轻唱呀 唱不休 呀⏎年华飘过歌声似水流⏎船儿摇过春水不停留 呀⏎摇到风儿吹波天凉的秋⏎船儿摇过春水不说话 呀⏎随着歌儿划向梦里的他⏎嘴儿轻轻唱呀不说话 呀⏎水乡温柔向那梦里的画⏎船儿摇过春水不停留 呀⏎鱼儿双双结伴水底游⏎谁的船歌唱的声悠悠⏎水乡温柔来到天凉的秋⏎嘴儿轻轻唱呀 唱不休 呀⏎年华飘过歌声似水流⏎船儿摇过春水不停留 呀⏎摇到风儿吹波天凉的秋⏎船儿摇过春水不说话 呀⏎随着歌儿划向梦里的他⏎嘴儿轻轻唱呀不说话 呀⏎水乡温柔向那梦里的画⏎船儿摇过春水不停留 呀⏎鱼儿双双结伴水底游⏎谁的船歌唱的声悠悠⏎水乡温柔来到天凉的秋⏎谁的船歌唱的声悠悠⏎谁家姑娘水乡泛扁舟⏎谁的梦中 他呀不说话 呀⏎谁的他呀 何处是我家⏎谁的梦中 他呀不说话 呀⏎谁的他呀 何处是我家","语料库",""
"阳光下的花儿","","金海心","曾有一个梦 梦里美丽的花园⏎一双温暖手 带我到小河边⏎童年的歌谣 在我耳边轻回荡⏎是谁在为我歌唱 美好的时光⏎阳光下的花儿 幸福的成长⏎微风轻轻吹 一起把歌唱⏎阳光下的花儿 别把它遗忘⏎有你在身旁 美丽百花放⏎曾有一个梦 梦里美丽的花园⏎一双温暖手 带我到小河边⏎童年的歌谣 在我耳边轻回荡⏎是谁在为我歌唱 美好的时光⏎阳光下的花儿 幸福的成长⏎微风轻轻吹 一起把歌唱⏎阳光下的花儿 别把它遗忘⏎有你在身旁 美丽百花放⏎阳光下的花儿 幸福的成长⏎微风轻轻吹 一起把歌唱⏎阳光下的花儿 别把它遗忘⏎有你在身旁 美丽百花放","语料库",""
"月儿弯","","彭佳慧","月儿弯呀弯呀弯呀弯⏎将你的情话儿放我心上⏎月儿弯呀弯呀弯呀弯⏎古楼里的琴声与你把酒欢⏎思念的花儿一般 待放的新娘⏎娇媚的花儿盛放 满月落屋梁⏎轻轻的海风有幸福的味道⏎满满的悬挂 心上⏎夜里的花儿 月牙静静连成双⏎日头的花儿 只盼为你来绽放⏎依偎在摇椅我轻轻的唱⏎深深的思念 月儿了⏎月儿弯呀弯呀弯呀弯 将你的情话儿放我心上⏎月儿弯呀弯呀弯呀弯 古楼里的琴声与你把酒欢⏎客家山歌 正月来思啊恋真啊真思恋⏎打扮啊有三妹 打扮啊有三妹⏎打扮来三妹 三妹过新年啊 唉哟哟都哟⏎将我的脸 紧紧靠在你胸膛⏎让我的眼 不再为细雨茫茫⏎靠着你温热我静静的唱⏎满满的爱你听见吗⏎月儿弯呀弯呀弯呀弯 将你的情话儿放我心上⏎月儿弯呀弯呀弯呀弯 古楼里的琴声与你把酒欢⏎月儿弯呀弯呀弯呀弯 将你的情话儿放我心上⏎月儿弯呀弯呀弯呀弯 古楼里的琴声与你把酒欢⏎古楼里的琴声与你把酒欢","语料库",""
"爱情花开","","云菲菲","我们俩的爱情像那⏎像那冬天里的一把火⏎轻轻的燃烧⏎燃烧整个的沙漠⏎三月的小雨⏎滋润我的心田⏎路边的野花那个不要采⏎爱情那个花开⏎花开一朵朵⏎春风它吻上⏎吻上我的脸庞⏎爱情那个花开⏎花开一朵朵⏎梦里的桃花⏎爱情花开一朵朵⏎我们俩的爱情像那⏎像那冬天里的一把火⏎轻轻的燃烧⏎燃烧整个的沙漠⏎三月的小雨⏎滋润我的心田⏎路边的野花那个不要采⏎爱情那个花开⏎花开一朵朵⏎春风它吻上⏎吻上我的脸庞⏎爱情那个花开⏎花开一朵朵⏎梦里的桃花⏎飞满天⏎阿哥阿妹 心相映 心相映⏎心相映⏎爱情那个花开⏎花开一朵朵⏎春风它吻上⏎吻上我的脸庞⏎爱情那个花开⏎花开一朵朵⏎梦里的桃花⏎飞满天⏎爱情花开一朵朵⏎一朵朵⏎一朵朵","语料库",""
"山地多情花","","林玉英","高山上有一朵山地花⏎她正在含羞待放⏎女儿家呀含羞答答⏎脸上挂红霞⏎总喜欢鲜花头上插⏎山底少年 谁不爱她⏎不知花落谁家⏎美丽又动人山地花⏎长长的披肩秀发⏎姑娘她呀今年已十八⏎花样的年华⏎高山上有一朵山地花⏎她正在含羞待放⏎女儿家呀含羞答答⏎脸上挂红霞⏎总喜欢鲜花头上插⏎山底少年 谁不爱她⏎不知花落谁家⏎美丽又动人山地花⏎长长的披肩秀发⏎姑娘她呀今年已十八⏎花样的年华⏎总喜欢鲜花头上插⏎山底少年 谁不爱她⏎不知花落谁家⏎美丽又动人山地花⏎长长的披肩秀发⏎姑娘她呀今年已十八⏎花样的年华⏎花样的年华⏎花样的年华⏎花样的年华⏎哪位朋友有庄学忠的歌可以交换","语料库",""
"马兰山歌","","林玉英","辽远的青山无际―重又一重⏎健美的马蔺姑娘⏎莲步轻如风 莲步轻如风⏎这一高岗唱到那方的一个山峰⏎采得那花儿绿叶衬嫩红 绿叶衬嫩红⏎清澈的溪流不停日日又夜夜⏎健美的马兰姑娘⏎嬉水凝脂洁 嬉水凝脂洁⏎溪底鱼儿来回穿梭也一样欢悦⏎拾得那小石圆似一轮月 圆似一轮月⏎马兰的景致壮丽好比一幅画⏎健美的马兰姑娘⏎艳丽胜朵花 艳丽胜朵花⏎高山男儿强壮多情心想女娇娃⏎娶得那新娘快乐过生涯 快乐过生涯⏎新娘艳如花 哎 艳如花","语料库",""
"新疆好","","金池","我们新疆好地方啊⏎天山南北好牧场⏎戈壁沙滩变良田⏎积雪溶化灌农庄⏎戈壁沙滩变良田⏎积雪溶化灌农庄⏎来………………⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡⏎麦穗金黄稻花香啊⏎风吹草低见牛羊⏎葡萄瓜果甜又甜⏎煤铁金银遍地藏⏎葡萄瓜果甜又甜⏎煤铁金银遍地藏⏎来………………⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡⏎弹起你的东不拉呀⏎跳起舞来唱起歌⏎各族人民大团结⏎歌颂领袖毛泽东⏎各族人民大团结⏎歌颂领袖毛泽东⏎来………………⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡","语料库",""
"敖包相会","","金池","十五的月亮升上了天空哟⏎为什么旁边没有云彩⏎我等待着美丽的姑娘哟⏎你为什么还不到来哟嗬⏎如果没有天上的雨水呀⏎海棠花儿不会自己开⏎只要妹妹你耐心地等待哟⏎你心上的人儿就会跑过来哟嗬⏎十五的月亮升上了天空哟⏎为什么旁边没有云彩⏎我等待着美丽的姑娘哟⏎你为什么还不到来哟嗬⏎如果没有天上的雨水呀⏎海棠花儿不会自己开⏎只要哥哥你耐心地等待哟⏎你心上的人儿就会跑过来哟嗬⏎只要哥哥你耐心地等待哟⏎你心上的人儿就会跑过来哟嗬","语料库",""
"阿朱小调","","阿牛","古方咱孩儿时⏎有一个大肥叫阿朱⏎摸到床褥就睡不起⏎咱来写歌送给伊⏎古方咱孩儿时⏎有一个大肥叫阿朱⏎摸到床褥就睡不起⏎咱来写歌送给伊⏎*大肥大 LOK LOK⏎大便装纸 LOK⏎纸 LOK 装不了⏎赌输大肥偷⏎朱跑大肥偷抓狗⏎狗吠大肥大漏屁⏎屁响雷公竟不停响⏎雷公AH HUH HUH 响鸭仔跑下田⏎田生柳枝柳枝生地盘⏎地盘生干那干那红红送丈人⏎阿哥要娶阿嫂⏎阿嫂手痛(不能)嫁人⏎阿哥脚痛(不能)入房⏎隔平好种树⏎阿朱说AH伊要做阿哥⏎娶你小妹做阿嫂⏎咱都笑他是一尾大朱哥⏎阿嫂手痛(不能)嫁人⏎阿哥脚痛(不能)入房⏎房青青⏎隔平好种树⏎阿朱说AH伊要做阿哥⏎娶你小妹做阿嫂⏎咱都笑他是一尾大朱哥⏎哈哈哈哈哈⏎咱都笑他是一尾大朱哥","语料库",""
"船歌","","齐豫","姐儿头上戴着杜鹃花 呀⏎迎着风儿随浪逐彩霞⏎船儿摇过春水不说话 呀⏎水乡温柔何处是我家⏎船儿摇过春水不说话 呀⏎随着歌儿划向梦里的他⏎嘴儿轻轻唱呀不说话 呀⏎水乡温柔向那梦里的画⏎嘴儿轻轻唱呀 唱不休呀 呀⏎年华飘过歌声似水流⏎船儿摇过春水不停留 呀⏎摇到风儿吹波天凉的秋⏎船儿摇过春水不停留 呀⏎鱼儿双双结伴水底游⏎谁的船歌唱的声悠悠⏎水乡温柔来到天凉的秋⏎谁的船歌唱的声悠悠⏎谁家姑娘水乡泛扁舟⏎谁的梦中 他呀不说话 呀⏎谁的他呀 何处是我家⏎姐儿头上戴着杜鹃花 呀⏎迎着风儿随浪逐彩霞⏎船儿摇过春水不说话 呀⏎水乡温柔何处是我家⏎船儿摇过春水不说话 呀⏎水乡温柔何处是我家","语料库",""
"那些花儿","","童丽","那片笑声让我想起⏎我的那些花儿⏎在我生命每一个角落⏎静静为我开着⏎守在她身旁⏎在人海茫茫⏎她们都老了吧⏎她们在哪里呀⏎我们就这样⏎各自奔天涯⏎啦啦啦啦 啦啦啦啦⏎啦啦啦 想她⏎啦啦啦啦 啦啦啦啦⏎她还在开吗⏎啦啦啦啦 啦啦啦啦⏎啦啦啦 去呀⏎被风吹走⏎散落在天涯⏎还没讲完⏎那就算了吧⏎在岁月中⏎已经难辨真假⏎如今这里⏎荒草丛生⏎没有了鲜花⏎好在曾经⏎拥有你们的春秋和冬夏⏎她们都老了吧⏎她们在哪里呀⏎我们就这样⏎各自奔天涯⏎啦啦啦啦 啦啦啦啦⏎啦啦啦 想她⏎啦啦啦啦 啦啦啦啦⏎她还在开吗⏎啦啦啦啦 啦啦啦啦⏎啦啦啦 去呀⏎她们已经⏎被风吹走⏎散落在天涯","语料库",""
"新走西口","","童丽","新走西口⏎听说你要走你要走⏎我在机场把你留⏎这一次你要飘洋过海⏎我不知那是什么地方⏎听说你要走你要走⏎我在机场把你留⏎这一次你要飘洋过海⏎我不知那是什么地方⏎飘渺白云唤你走⏎苍茫黄土难挽留⏎舍弃家园 别离妹妹⏎天涯有路不回头⏎不知你要走向哪里⏎也不知你在哪里停留⏎从今后你孤身一人⏎漂泊在天外的天⏎听说你要走你要走⏎我在机场把你留⏎这一次你要飘洋过海⏎我不知那是什么地方⏎听说你要走你要走⏎我在机场把你留⏎这一次你要飘洋过海⏎我不知那是什么地方⏎飘渺白云唤你走⏎苍茫黄土难挽留⏎舍弃家园 别离妹妹⏎天涯有路不回头⏎不知你要走向哪里⏎也不知你在哪里停留⏎从今后你孤身一人⏎漂泊在天外的天","语料库",""
"蝴蝶泉边","","童丽","哎...⏎大理三月好风光哎⏎蝴蝶泉边好梳妆⏎蝴蝶飞来采花蜜哟⏎阿妹梳头为哪桩⏎蝴蝶飞来采花蜜哟⏎阿妹梳头为哪桩⏎哎...⏎蝴蝶泉水清又清⏎丢个石头试水深⏎有心摘花怕有刺⏎徘徊心不定啊伊哟⏎哎...⏎有心摘花莫怕刺哎⏎有心唱歌莫多问⏎有心撒网莫怕水哟⏎见面好相认⏎阳雀飞过高山顶⏎留下一串响铃声⏎阿妹送我金荷包哟⏎哥是有情人啊伊哟⏎燕子衔泥为做窝⏎有情无情口难说⏎相交要学长流水哟⏎朝露哥莫学啊伊哟⏎祖传三代是铁匠⏎炼得好钢锈不生⏎哥心似钢最坚贞⏎妹莫错看人⏎送把钢刀佩妹身⏎钢刀便是好见证⏎苍山雪化洱海干⏎难折好钢刃⏎橄榄好吃回味甜⏎打开青苔喝山泉⏎山盟海誓先莫讲⏎相会待明年⏎明年花开蝴蝶飞⏎阿哥有心再来会⏎苍山脚下找金花⏎金花是阿妹⏎苍山脚下找金花⏎金花是阿妹","语料库",""
