"题目","朝代","作者","内容","来源","词牌"
"莫爱河往生-心的构造《蜀山战纪》片尾曲","","莫爱河往生","两个人寂寞 倒不如换成一个人解脱⏎话是这么说 谁心甘情愿牺牲了生活⏎一个人堕落 也不愿最终彼此都成魔⏎却发现苦痛 来自要放手的执着⏎我颠沛流离反复着 忘记了 原本为什么⏎从得不到那点快乐⏎我证明了我还活着⏎最后 我的欲望我的喜怒无处归宿⏎我的哀愁我的嫉妒烫伤了皮肤⏎可恨的幸福 那些空洞没办法去弥补⏎从来 我的温柔我的惆怅如烟像雾⏎我的安慰我的满足也不能果腹⏎无法看见的花瓣 飘落在何处⏎如果无一物⏎可能不是真的孤独⏎心情的飘泊 是人的一种特殊的罪过⏎还是舍不得 随便许下的伪承诺⏎我忿忿不平挣扎着 累积成 岁月的皱折⏎思念的路蜿蜒曲折⏎生下来就不能选择⏎最后 我的欲望我的喜怒无处归宿⏎我的哀愁我的嫉妒烫伤了皮肤⏎可恨的幸福 那些空洞没办法去弥补⏎从来 我的温柔我的惆怅如烟像雾⏎我的安慰我的满足也不能果腹⏎无法看到的花瓣 飘落在何处⏎如果无一物⏎可能不是真的孤独⏎我为了甜蜜受了痛苦⏎我受了痛苦所以领悟⏎最后 我的欲望我的喜怒我的态度⏎我的哀愁我的嫉妒烫伤了皮肤⏎可恨的幸福 那些空洞没办法去弥补⏎从来 我的温柔我的惆怅我的无辜⏎我的安慰我的满足也不能果腹⏎无法看见的花瓣 飘落在何处⏎如果无一物⏎可能不是真的孤独","语料库",""
"你的爱像游戏","","樊桐舟","心情 像天气一样下着雨⏎思绪 乱的像落下的雨滴⏎爱你 在这不放晴的夏季⏎是我太执着 太努力⏎还是爱并不容易⏎你的爱像游戏⏎有时放晴有时雨⏎到处失恋爱空情⏎我却还要等你的消息⏎你把爱当游戏⏎藏着太多的秘密⏎多少次我想问你⏎最后都是敷衍的结局⏎我快要窒息⏎想你 比施舍的爱少的知己⏎哭泣 却不知道你在和谁甜蜜⏎哭泣 得不到你丝丝的怜惜⏎是她太纯真 太美丽⏎让你誓言都抛弃⏎你的爱像游戏⏎有时放晴有时雨⏎到处失恋爱空情⏎我却还要等你的消息⏎你把爱当游戏⏎藏着太多的秘密⏎多少次我想问你⏎最后都是敷衍的结局⏎我快要窒息⏎你的爱像游戏 有时雨⏎到处失恋爱空情⏎我却还要等你的消息⏎你把爱当游戏 的秘密⏎多少次我想问你⏎最后都是敷衍的结局⏎我快要窒息⏎雨停 心情也开始放晴⏎忘记 曾经的誓言随他去⏎——=END=——","语料库",""
"没有结束的游戏","","李茂山","终于还没有⏎没有了解你的心扉⏎那是我这一生中对你⏎唯一的后悔⏎今夜的酒醉⏎明天的心碎⏎除了你还为了谁⏎最后一次的分手⏎明知不该却说不出口⏎没想到一次迟疑⏎你已永远把我的心带走⏎是你那冰冷的手⏎握不住如今伤痛的我⏎还是我的冷漠⏎让你这样的难过⏎是你那冰冷的手⏎握不住如今伤痛的我⏎还是我的冷漠⏎让你这样的难过⏎再一次忘记⏎再一次想起⏎只为了这一场⏎没有结束的游戏⏎终于还没有⏎没有了解你的心扉⏎那是我这一生中对你⏎唯一的后悔⏎今夜的酒醉⏎明天的心碎⏎除了你还为了谁⏎最后一次的分手⏎明知不该却说不出口⏎没想到一次迟疑⏎你已永远把我的心带走⏎是你那冰冷的手⏎握不住如今伤痛的我⏎还是我的冷漠⏎让你这样的难过⏎是你那冰冷的手⏎握不住如今伤痛的我⏎还是我的冷漠⏎让你这样的难过⏎再一次忘记⏎再一次想起⏎只为了这一场⏎没有结束的游戏⏎再一次忘记⏎再一次想起⏎只为了这一场⏎没有结束的游戏⏎----End----","语料库",""
"缠绵游戏","","彭羚","夜夜也没有像这夜那么静⏎似听见这颗心滴血声⏎回味着你昨晚像恶梦似的话⏎你给我的竟不是爱情⏎是你说从来无人像我在做尽傻事⏎竟然仍然认真对这玩意⏎为何从前爱得极度容易⏎将来和谁再讲这段趣事⏎缠绵游戏过后⏎为何能舍得放手⏎是定律或是爱不够⏎告诉我这段缠绵游戏过后⏎为何情不可永久⏎是事实并没有真爱⏎或跟本我未看透⏎但觉得从前情人⏎在世上并没存在⏎多年来从未真正去被爱⏎来来回回我只站在门外⏎一时糊涂你只当做意外","语料库",""
"游戏","","许美静","人紧紧张张于都市追也赶⏎还不休不止整天里冲也撞⏎停低我看一看一切都太匆忙⏎而虚虚假假的演说不再讲⏎来抛开手中的档案三百磅⏎离开了冷气房担保不会失望⏎人间追赶使那公众感恐慌⏎天天只得冰冷的便当⏎可否可否准我跟你一晚疯狂⏎人间之中嬉戏高兴已脱绑⏎身心得到解脱的状况⏎可否可否准我跟你一晚疯狂⏎就来滴汗热情相当未想讲晚安⏎人紧紧张张于都市追也赶⏎还不休不止整天里冲也撞⏎停低我看一看一切都太匆忙⏎而虚虚假假的演说不再讲⏎来抛开手中的档案三百磅⏎离开了冷气房担保不会失望⏎人间追赶使那公众感恐慌⏎天天只得冰冷的便当⏎可否可否准我跟你一晚疯狂⏎人间之中嬉戏高兴已脱绑⏎身心得到解脱的状况⏎可否可否准我跟你一晚疯狂⏎就来滴汗热情相当未想讲晚安⏎人间追赶使那公众感恐慌⏎天天只得冰冷的便当⏎可否可否准我跟你一晚疯狂⏎人间之中嬉戏高兴已脱绑⏎身心得到解脱的状况⏎可否可否准我跟你一晚疯狂⏎就来滴汗热情相当未想讲晚安","语料库",""
"万水千山纵横﹙无线电视剧『天龙八部之虚竹传奇主题曲﹚","","叶振棠","万水千山纵横⏎万水千山纵横⏎岂惧风急雨翻⏎豪气吞吐风雷⏎饮下霜杯雪盏⏎独闯高峰远滩⏎人生几多个关⏎却笑他世人⏎妄要将汉胡路来限⏎曾想痴爱相伴⏎一路相依往返⏎谁知心醉朱颜⏎消逝烟雨间⏎万水千山纵横⏎岂惧风急雨翻⏎豪气吞吐风雷⏎饮下霜杯雪盏⏎独闯高峰远滩⏎人生几多个关⏎却笑他世人⏎妄要将汉胡路来限⏎曾想痴爱相伴⏎一路相依往返⏎谁知心醉朱颜⏎消逝烟雨间⏎意无限⏎别万山⏎不再返⏎万水千山纵横⏎独闯高峰远滩⏎万水千山纵横⏎独闯高峰远滩","语料库",""
"世界由我造﹙亚洲电视剧『我来自广州』主题曲﹚","","叶振棠","风云幻变后⏎风云幻变后一切会如旧⏎可知道世间是你好⏎人的一生要闯漫长路(漫长路)⏎孤身走遍千山万尺土(万尺土)⏎谁人面对胜负这国度⏎纵是受损创伤都强渡⏎风云幻变后一切会如旧⏎崎岖是对手始终闯出头⏎穷途末路似风暴⏎那惧命运像噩耗⏎啊......⏎学会退一步世界由我造⏎信心是瑰宝⏎我信有天定会好⏎可知道世间是你好⏎人的一生要闯漫长路(漫长路)⏎孤身走遍千山万尺土(万尺土)⏎谁人面对胜负这国度⏎纵是受损创伤都强渡⏎风云幻变后一切会如旧⏎崎岖是对手始终闯出头⏎穷途末路似风暴⏎那惧命运像噩耗⏎啊......⏎学会退一步世界由我造⏎信心是瑰宝⏎我信有天定会好⏎人的一生要闯漫长路⏎孤身走遍千山万尺土⏎谁人面对胜负这国度⏎纵是受损创伤都强渡⏎风云幻变后一切会如旧⏎崎岖是对手始终闯出头⏎穷途末路似风暴⏎那惧命运像噩耗⏎啊......⏎学会退一步世界由我造⏎信心是瑰宝⏎我信有天定会好","语料库",""
"英雄﹙亚洲电视剧『醉拳苏乞儿』主题曲﹚","","叶振棠","人遇到挫败要苦干⏎怀着勇气向前望⏎成败是每日去追赶⏎寻觅岁月好时光⏎自信未会自满⏎跌倒也不会慌⏎信心有天必终成炼钢⏎越战越勇是我⏎武功震惊四方⏎谁亦敬佩 耀武他邦⏎用真我保障忠义⏎美丽故事永传⏎正义化做英雄护国邦⏎用鲜血写我心愿⏎灿烂故事永存浩气⏎哪惧牺牲化热和光⏎人遇到挫败要苦干⏎怀着勇气向前望⏎成败是每日去追赶⏎寻觅岁月好时光⏎自信未会自满⏎跌倒也不会慌⏎信心有天必终成炼钢⏎越战越勇是我⏎武功震惊四方⏎谁亦敬佩 耀武他邦⏎用真我保障忠义⏎美丽故事永传⏎正义化做英雄护国邦⏎用鲜血写我心愿⏎灿烂故事永存浩气⏎哪惧牺牲化热和光⏎用真我保障忠义⏎美丽故事永传⏎正义化做英雄护国邦⏎用鲜血写我心愿⏎灿烂故事永存浩气⏎哪惧牺牲化热和光⏎用真我保障忠义⏎美丽故事永传⏎正义化做英雄护国邦⏎用鲜血写我心愿⏎灿烂故事永存浩气⏎哪惧牺牲化热和光⏎用真我保障忠义⏎美丽故事永传⏎正义化做英雄护国邦⏎用鲜血写我心愿⏎灿烂故事永存浩气⏎哪惧牺牲化热和光","语料库",""
"新大侠霍元甲﹙无线电视剧『新大侠霍元甲』主题曲﹚","","叶振棠","昏睡百年，国人渐已醒⏎睁开眼吧，小心看吧⏎哪个愿臣虏自认⏎因为畏缩与忍让⏎人家骄气日盛⏎开口叫吧，高声叫吧⏎这里是全国皆兵⏎历来强盗要侵入⏎最终必送命⏎万里长城永不到⏎千里黄河水滔滔⏎江山秀丽叠彩锋岭⏎问我国家哪像染病⏎冲开血路，挥手上吧⏎要致力国家中兴⏎岂让国土再遭践踏⏎个个负起使命⏎万里长城永不到⏎千里黄河水滔滔⏎江山秀丽叠彩锋岭⏎问我国家哪像染病⏎冲开血路，挥手上吧⏎要致力国家中兴⏎岂让国土再遭践踏⏎个个负起使命⏎冲开血路，挥手上吧⏎要致力国家中兴⏎岂让国土再遭践踏⏎这睡狮已渐已醒","语料库",""
"天龙诀﹙电视剧『天龙诀』主题曲﹚","","叶振棠","风寒寻雪路⏎苍松送稀客⏎朝辞磨剑石⏎轻提我宝剑⏎飞身再跨千里驹⏎到处惶恐争探问⏎看我傲然摘云彩⏎那怕极疲累⏎远近河岳请你记住⏎江山归我取⏎英雄流血汗⏎骄阳长相照⏎风寒寻雪路⏎轻提我宝剑⏎飞身再跨千里驹⏎滚滚潮声轻奏乐⏎乐韵伴随⏎见我傲然踏河山⏎更感畏惧⏎天边有星⏎伸手要采⏎那怕极疲累⏎远近河岳请你记住⏎江山归我取⏎江山归我取","语料库",""
"胜利双手创﹙亚洲电视剧『我来自潮州』主题曲﹚","","叶振棠","唔愿信命前生早注定⏎离愁梦里仍思家乡⏎要将今生改变⏎共你牵手风雨行⏎伴你一生一世不悔情义长⏎前路哪怕是掀起万丈浪⏎挺起胸往前勇闯⏎敢爱敢恨⏎死挨死悭胆粗气壮⏎从未怨过命⏎一生都打拼⏎我是潮州郎⏎唔愿信命前生早注定⏎离愁梦里仍思家乡⏎要将今生改变⏎共你牵手风雨行⏎伴你一生一世不悔情义长⏎前路哪怕是掀起万丈浪⏎挺起胸往前勇闯⏎敢爱敢恨⏎死挨死悭胆粗气壮⏎从未怨过命⏎一生都打拼⏎胜利双手创⏎唔愿信命前生早注定⏎离愁梦里仍思家乡⏎要将今生改变⏎共你牵手风雨行⏎伴你一生一世不悔情义长⏎前路哪怕是掀起万丈浪⏎挺起胸往前勇闯⏎敢爱敢恨⏎死挨死悭胆粗气壮⏎从未怨过命⏎一生都打拼⏎胜利双手创","语料库",""
"笑傲江湖﹙无线电视剧『笑傲江湖』主题曲﹚","","叶振棠","《笑傲江湖》主题曲⏎哪用争世上浮名⏎世事似水去无定⏎要觅取世上深情⏎何惧奔波险径⏎也亦知剑是无情⏎会令此心再难静⏎那恩怨未曾问⏎纵是相聚也短暂⏎心中此际情⏎此际情也可永⏎哪惧千里路遥遥⏎啊  哪惧路遥遥）⏎未曾怕风霜劲⏎过去悲欢往日情景⏎笑傲天际踏前程⏎去历几多沧桑⏎岁月匆匆再不问⏎心中此际情⏎此际情也可永⏎哪惧千里路遥遥⏎啊  哪惧路遥遥）⏎未曾怕风霜劲⏎此生还剩⏎多少柔情⏎悲欢往影⏎过去悲欢往日情景⏎此际情⏎笑傲天际踏前程⏎去历几多沧桑⏎岁月匆匆再不问⏎心中此际情⏎此际情也可永⏎岁月匆匆再不问⏎此际情也可永","语料库",""
"天地英雄﹙电视连续剧『陈真』主题曲﹚","","叶振棠","凭武功凭铁胆噬风吻月，⏎举臂一发挽雕弓，⏎难细数苦与甘悲与喜得与失，⏎捍卫正义铁拳舞动。⏎踏雪山，⏎仰天啸傲，⏎闯向荆途绝路，⏎渡血海舍生取义，⏎一寸心显我壮烈精忠。⏎家仇国恨，⏎挥洒碧血谁与共，⏎洗雪国耻，⏎这日这地圆我梦，⏎孤雁奋起，⏎正义永在这天地，⏎全无悔留万世忆记中。⏎凭武功凭铁胆噬风吻月，⏎举臂一发挽雕弓，⏎难细数苦与甘悲与喜得与失，⏎捍卫正义铁拳舞动。⏎踏雪山，⏎仰天啸傲，⏎闯向荆途绝路，⏎渡血海舍生取义，⏎一寸心显我壮烈精忠。⏎家仇国恨，⏎挥洒碧血谁与共，⏎洗雪国耻，⏎这日这地圆我梦，⏎孤雁奋起，⏎正义永在这天地，⏎全无悔留万世忆记中。⏎家仇国恨，⏎挥洒碧血谁与共，⏎洗雪国耻，⏎这日这地圆我梦，⏎孤雁奋起，⏎正义永在这天地，⏎全无悔留万世忆记中。","语料库",""
"半生风云﹙亚洲电视剧『电视风云』主题曲﹚","","叶振棠","用两手编织我一生道路⏎已踏遍高峰多少未细数⏎喝彩无数 心中那信念最高⏎用两手阻挡我一生穷途⏎已习惯辛酸不愿细数 冷嘲无数⏎尽管信念似天高⏎仇恨(要自信)似风暴⏎这风云使我迷途(不要迷途)⏎哪怕荆棘舖长路(看荆棘舖长路)⏎忘掉 这痛哀号(我立志 突破迷途)⏎让热爱滔滔(再试比高)⏎这风暴总有句号(风云使我自豪)⏎再闯新的前路⏎明日风光多好⏎用两手闯出半生风云⏎那惧怕孤单终始伴我心 勇闯人生⏎不管胜败也永不留恨⏎只需努力用这生无憾","语料库",""
"天蚕变﹙丽的电视剧『天蚕变』主题曲﹚","","叶振棠","独自在山坡⏎高处未算高⏎命运在冷笑⏎暗示前无路⏎浮云游身边⏎我高视阔步⏎虽知此山头⏎胆少非英雄⏎决不愿停步⏎冷眼对血路⏎寂寞是命途⏎明月映山岗⏎抛开爱慕⏎早知代价高⏎必须破笼牢⏎独自在山坡⏎高处未算高⏎命运在冷笑⏎暗示前无路⏎浮云游身边⏎我高视阔步⏎虽知此山头⏎胆少非英雄⏎决不愿停步⏎冷眼对血路⏎寂寞是命途⏎明月映山岗⏎倍觉孤高⏎抛开爱慕⏎饱遭煎熬⏎早知代价高⏎丝方吐尽⏎饱中天蚕⏎必须破笼牢⏎一生称英雄⏎永不信命数⏎经得起波涛⏎更感娇傲⏎抹去了眼泪⏎背上了愤怒⏎让我攀颠峰⏎再与天比高","语料库",""
"一场游戏一场梦","","杨曼莉","不要谈什么分离⏎我不会因为这样而哭泣⏎那只是昨夜的一场梦而已⏎不要说愿不愿意⏎我不会因为这样而在意⏎那只是昨夜的一场游戏⏎那只是一场游戏一场梦⏎虽然你影子还出现我眼里⏎在我的歌声中　早已没有你⏎那只是一场游戏一场梦⏎不要把残缺的爱留在这里⏎在两个人的世界里　不该有你⏎喔　为什么道别离　又说什么在一起⏎如今虽然没有你　我还是我自己⏎说什么此情永不渝⏎说什么我爱你⏎如今的我依然没有你⏎我还是我自己⏎那只是一场游戏一场梦⏎虽然你影子还出现我眼里⏎在我的歌声中　早已没有你⏎那只是一场游戏一场梦⏎不要把残缺的爱留在这里⏎在两个人的世界里　不该有你⏎喔　为什么道别离　又说什么在一起⏎如今虽然没有你　我还是我自己⏎说什么此情永不渝⏎说什么我爱你⏎如今的我依然没有你⏎我还是我自己⏎喔　为什么道别离　又说什么在一起⏎如今虽然没有你　我还是我自己⏎说什么此情永不渝⏎说什么我爱你⏎如今的我依然没有你⏎我还是我自己","语料库",""
"老电影","","王识贤","离开你今仔日满三年⏎生活真无闲　犹原过着孤单的日子⏎你今嘛甘有人直身边　陪伴你⏎咱的彼个梦　一个我无法度交乎你⏎彼个未来　不知你甘还会记⏎一幕一幕一段过去有你有我　一（齿句）怀念的老电影⏎咱俩人的青春闹热快活　最后还是分头行⏎也有快乐也有悲伤双人形影　是咱美丽了老电影⏎爱情梦幸福变成孤单　希望后一（齿句）你着爱　找对人来搬⏎一幕一幕一段过去有你有我　一（齿句）怀念的老电影⏎爱情梦幸福变成孤单　希望后一（齿句）你着爱　找对人来搬","语料库",""
