题目,朝代,作者,内容,来源,词牌
卖木像的人,,伊索,有人制作了一个赫尔墨斯的木像，拿到市场去卖。因为没有一个买主近前来，他想招集人来，便大声嚷说，有赐福招财的神道出卖。⏎在旁边的一个人对他说道：“喂，这既然是如此，那么你该自己享受他的利益，为什么要出卖呢？”⏎那人答道：“我要的是现在就有的利益，可是这神道的利益常是来得慢的。”⏎这故事正是说那种人，卑鄙地求利，连神道也不尊敬的。,伊索寓言·周作人译,
鹰与狐狸,,伊索,鹰与狐狸互相结交，决意彼此住在近处，因了同住一处使得交情巩固。⏎于是鹰走到一棵高树上面，造起巢来，狐狸则走进底下的丛莽中间，生育儿女。⏎有一回狐狸出去觅食，鹰正缺乏食物，就飞下到丛莽里去，抢走了狐狸的儿女，同了他自己的小鹰拿来吃掉了。⏎狐狸回来了，知道了鹰所做的事情，他悲伤他儿女的死，但是对于报仇的事更其悲伤，因为他是地上的兽，不能去追逐有翼的鸟。因此他远远地站着，诅咒他的敌人，这是留给没有力量的弱者唯一可以做的事了。⏎可是不久，鹰的破坏友谊的大罪也受到重罚了。有些人在野外用羊祀神，鹰飞下去，从祭坛上抓走了带着火的羊的内脏，拿回自己的巢里去。这时候烈风吹了起来，从那细小陈旧的枯枝上发出了猛烈的火焰来了。⏎为了这个缘故，那些小鹰都被烧死（因为那羽毛还未长好），掉在地上。狐狸跑了过来，便在鹰的眼前，把那些小鸟都吃了下去了。⏎这故事说明，凡破弃友谊的人，即使因为受害者的懦弱，逃过了他的惩罚，但他总不能免于神明的报复。,伊索寓言·周作人译,
鹰与蜣螂,,伊索,鹰在追一只兔子。兔看见没有什么人可以救他，只是恰巧看到一只蜣螂（qiāngláng），便求他救助。⏎蜣螂鼓励兔子，他见鹰将要到来，便请求鹰不要抓走向他求救的那兔。但是鹰因为蜣螂很小，看不起他，就在他的眼前把兔子吃掉了。⏎自此以后，蜣螂深以此为憾，他便不断地去守候鹰的巢，只要鹰生了卵，他就高高地飞上去，把鹰卵推滚出来，将它打碎。⏎鹰到处躲避，直至后来飞到宙斯那里去（因为他是属于宙斯的神圣的鸟），请求宙斯给他一个安全的地方可以养育儿女。宙斯许可他在他自己的膝上来生产。⏎蜣螂知道了这事，就做了一个粪团，高飞上去，到得宙斯的上面，把这落在他的膝上。宙斯想要拂落那粪，便站了起来，不觉把鹰的卵都掉了下来了。⏎自此以后，据说在蜣螂出现的时节，鹰是不造他的巢的。⏎这故事教人不要看不起人，因为没有人是这样无力的，脸上被涂了泥而不能报复自己。,伊索寓言·周作人译,
鹰与燕乌与牧羊人,,伊索,有鹰从一个高岩上飞下来，把一只小羊抓走了。⏎一只燕乌看了这事，很是歆羡，心想仿效他一下。他呼呼地飞去落在一只公羊上面，要把他带走，可是他的脚爪给羊毛缠住了，再也拔不脱，直拍着翅膀。⏎直到后来牧羊人知道了这件事，跑来将他抓住，剪去了翅膀的羽毛，到了傍晚，他拿去给了他自己的孩子们。他们问这鸟是什么，他答说道：“照我看来，这分明是乌鸦，可是他自己估量是一只老鹰呢。”⏎照这样子，同优胜者去竞争，不但得不到什么益处，还因这些灾祸而招到嘲笑。,伊索寓言·周作人译,
拔了羽毛的鹰与狐狸,,伊索,有一回，一只鹰被人抓住了。那人把鹰的羽毛剪了，同鸡一起放在家里。⏎鹰因为悲哀，很是颓丧，什么也不吃，好像是一个被囚系的国王。⏎别一个人买了这鹰去，拔去羽毛，涂上没药，使他长出羽毛来。鹰飞了上去，爪里抓了一只兔子，拿来送给那人作为礼物。⏎狐狸看见了说道：“你不必给这人，倒是该给那第一个人，因为这人是生来的善人。那个人你该更同他要好，使他不至于再把你抓住，拔去你的羽毛。”⏎这就是说，对于恩人应该好好地还报，恶人要谨慎地回避才是。,伊索寓言·周作人译,
被箭射的鹰,,伊索,一只鹰立在岩石上头，想要去捕捉一只兔子。有人用弓箭射了他，那箭深入他的身内，带着那羽毛的箭翎正竖在鹰的眼前。⏎他见了说道：“这于我又是别一种苦痛，我乃是死在自己的羽毛上。”⏎这就是说，在因了自己的原因而遭危难的时候，那苦痛的刺乃更是难受。,伊索寓言·周作人译,
莺与鹞子,,伊索,莺坐在一棵高树上，照着常例歌唱着。鹞（yào）子看见了她，因为刚缺乏食物，就飞过去，把她抓住了。⏎在她将要被杀的时候，她请求饶放她，说她不足充满鹞子的胃，若是缺少食物，应当去找那更大的鸟。⏎但是他回答说道：“假如我放掉了手里现成的吃食，再去追赶还看不见的东西，那我不是呆子了么？”⏎人间也正是如此，有些为了希望更大的事物，而放弃了手里所有的，这也是没有头脑的人。,伊索寓言·周作人译,
夜莺与燕子,,伊索,有燕子劝告一只夜莺，像她一样地来与人同住在一个家屋内。⏎夜莺答说道：“我不愿意记起我从前的灾祸的苦痛，因此我所以住在荒野里的。”⏎因了什么不幸受过苦痛的人，愿意逃避那从前发生苦痛的地方。,伊索寓言·周作人译,
欠债的雅典人,,伊索,一个欠债的雅典人被债主催着还钱，他推说没有，请求展期。因为债主不曾应允，他把他所有唯一的母猪赶出来，当场出卖。⏎买主走近前来，问这猪会生小猪么，他答说她不但会生，而且说来还难相信，因为她在地母秘密节生下些小母猪，在大雅典娜祭生下些小公猪呢。⏎那人听了这话大为吃惊，债主说道：“没有什么奇怪，因为她在狄（dí）俄尼索斯节还会给你生些小山羊哩。”⏎这故事说明，有好些人为了自己的利益，不怕给不可能的事情去作伪证。,伊索寓言·周作人译,
黑人,,伊索,有人买了一个黑人，以为他的皮色由于以前的主人的疏忽所以如此。⏎带回家里之后，他用了所有的一切的去污粉和一切的水，想要洗他干净。可是那颜色一直没有变，而且因了辛苦反把他弄病了。⏎这故事说明，那先天的东西一直留着，同最初的时候一样。,伊索寓言·周作人译,
猫与公鸡,,伊索,猫抓住了一只公鸡，想要用一个很好的口实来把他吃掉。他就说他因为在夜里高叫，妨害安眠，于人有损。⏎公鸡辩解说，他那样做原是为的于人有益，因为叫醒他们，去做他们平常所做的工作。⏎猫于是再举出一个理由，说他的行为是违反自然的，因为他与他母亲与姊妹们同居。⏎公鸡回答说，那也是为了主人的利益，因为这样可以给他们生许多的鸡蛋。⏎但是猫说道：“你尽管有许多很好的辩解，可是我总不能老是没有食吃。”于是他就把他吃下去了。⏎这故事说明，天性决定要做恶事的人，假如他不能找到好的借口，他就毫不隐藏地作起恶来了。,伊索寓言·周作人译,
猫与鼠,,伊索,在一个人家里有许多老鼠。猫知道了这事，走到那里去，一只只地抓来吃了。老鼠因为常常被杀，都躲进他们的洞里去了。⏎猫不再能够抓到他们，他就想用什么计策把他们叫了出来。因此他爬上去在一个木橛上挂了下来，装出死了的样子。⏎一个老鼠出来窥探一下，看见了他，说道：“呵，这家伙！你就是变做了一只皮袋，我也决不走近前去呢。”⏎这故事说明，有思想的人们在对于一个人试验过了他的恶行之后，他就不会再受他做作的欺骗了。,伊索寓言·周作人译,
猫与鸡,,伊索,猫听说某处鸡栏里有鸡在生病，便假装成医生，带了医学上所要的器具，走到那里去。⏎他站在鸡栏前面，问他们状况怎么样。他们答道：“很好，只要请你离开这儿就好了。”⏎照这个样子，人间的恶人即使装出十分善心的样子，有思想的人也是不会看不出的。,伊索寓言·周作人译,
山羊与牧人,,伊索,牧人把许多山羊招集到羊圈里来。但是其中有一只山羊在吃什么好吃的东西，独自落后了。⏎牧人拿了一块石头投过去，恰巧打中，把山羊的一只角折断了。⏎牧人请求山羊不要对主人说这事，山羊道：“就是我不作声，这怎么隐藏得过呢？我的角折了，这总是很明显的。”⏎这是说，罪状明显的时候，这是无可隐藏的。,伊索寓言·周作人译,
山羊与驴,,伊索,有人养着一只山羊和一条驴子。山羊因为驴子的食料丰富，感觉妒忌，对他说你一会儿转磨，一会儿背重东西，不断地吃苦，便劝他假装癫痫，跌倒在坑里，可以得到休息。⏎驴子听从了他的话，跌得遍身是伤。⏎主人叫医生来，请他救治，医生说将山羊的肺煎汤给他吃，就可以复元。⏎于是他们杀了山羊去医治驴子了。⏎这是说，凡是对于他人计划恶事的人，将成为自己的不幸的制造者。,伊索寓言·周作人译,
牧人与野山羊,,伊索,牧人把自己的山羊赶往牧场去，他看见有些野山羊来夹杂在自己的羊群里。傍晚到来的时候，他将他们都赶进他的一个山洞里去。⏎但是第二天起了很大的暴风雨，不能带了他们到平时的牧场去，便在那里饲养他们。他对于自己的山羊给的食料很少，只够他们不至于饿死罢了，但是对于那外来的羊却给的很多，因为想把他们留为己有。⏎在风雨停止了的时候，他要把所有的羊都赶向牧场去，可是那些野羊到了山边，全逃走了。牧人便责备他们忘恩负义，因为他特别优待他们，现在却弃他而去。⏎他们回过头来答道：“我们因此所以更要谨慎了，因为假如你看重昨天刚跟你的我们，过于从前一直同你在一起的，那么这是很明显的事，假如后来再有别的来跟你时，你一定是选中他们的了。”⏎这故事说明，凡是看重新交的我们过于他的旧友的人，我们不当欢迎他的友谊，其理由是，我们即使同他相交很久，他与别人为友的时候，也便即选取了他们了。,伊索寓言·周作人译,
丑的女奴与阿弗洛狄忒,,伊索,有主人爱上一个丑而且心坏的女奴。她拿到金钱，把自己装饰得很华丽的，去同她的女主人去竞争，她又不断地祭祀阿弗洛狄忒（tè），请求将自己变得漂亮些。⏎阿弗洛狄忒在睡梦中出现，对女奴说不能为了她的祭品给她美丽，倒是对于以她为美的那人觉得要生气动怒。⏎这就是说，凡是因了卑鄙的事以致富有的人，不应得意忘形，特别是他既无身分，亦无姿容。,伊索寓言·周作人译,
在船坞里的伊索,,伊索,寓言作者伊索在闲暇的时候，走进一个船坞里去。那些造船工人戏弄他，叫他回答。⏎他说在古时候只有混沌和水，但宙斯想要土这元素出现，便叫他分三遍吞吸那海水。他开始一吸，山最先出现，在他吸第二遍的时候，原野也出来了。⏎“假如他想定要吸第三次的水，那么你们的本领都将没有用处了。”⏎这故事说明，嘲弄比自己优胜的人，不知不觉地常会得从他引出更大的悲哀到自己这边来。,伊索寓言·周作人译,
